nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
SOLUTIONS INGÉNIERIE DIGITAL FORMATION (SID FORMATION),,,,,,,921 route du Moulin à Vent 71570 ROMANECHE-THORINS,921,Route de Moulin a Vent,71570,71372,Romanèche-Thorins,Saône-et-Loire,Bourgogne-Franche-Comté,46.197181,4.730697,,Non,0681527410,,,,,,,,,,,,,
Accueil général de la ville et du CCAS de Dijon,,,,,,,11  rue de l'Hôpital 21000 DIJON,11,Rue de l'Hopital,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.316035,5.030519,,Non,,,,,,,,,,,,,,
Atheneum. Centre culturel universitaire,,,,,,,Atheneum. Centre culturel universitaire 21000 DIJON,,Allee des Stades Universitaires,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.310202,5.073953,,Non,,,,,,,,,,,,,,
Bibliothèque jeunesse,,,,,,,7 rue de l'école de droit 21000 DIJON,7,Rue de l'Ecole de Droit,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.319187,5.041585,,Non,,,,,,,,,,,,,,
Bibliothèque La Nef,,,,,,,1 place du théâtre 21000 DIJON,1,Place du Theatre,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.320892,5.043407,,Non,,,,,,,,,,,,,,
Bibliothèque Maladière,,,,,,,21 rue Balzac 21000 DIJON,21,Rue Balzac,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.340637,5.047603,,Non,,,,,,,,,,,,,,
Bibliothèque Mansart,,,,,,,2 boulevard Mansart 21000 DIJON,2,Boulevard Mansart,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.307995,5.057337,,Non,,,,,,,,,,,,,,
Bibliothèque Patrimoniale et d'études,,,,,,,3 rue de l'école de droit 21000 DIJON,3,Rue de l'Ecole de Droit,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.319228,5.043198,,Non,,,,,,,,,,,,,,
CCAS / Maison des seniors,,,,,,,Rue Mère Javouhey 21000 DIJON,,Rue Mere Javouhey,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.325482,5.042764,,Non,,,,,,,,,,,,,,
CCAS / Résidence Abrioux,,,,,,,26 rue du Commandant Abrioux 21000 DIJON,26,Rue Commandant Abrioux,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.301492,5.05585,,Non,,,,,,,,,,,,,,
CCAS / Service des interventions sociales,,,,,,,11 rue de l'hôpital 21000 DIJON,11,Rue de l'Hopital,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.316035,5.030519,,Non,,,,,,,,,,,,,,
Centre multimédia des grésilles,,,,,,,14  rue Camille Claudel 21000 DIJON,14,Rue Camille Claudel,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.32968,5.069047,,Non,,,,,,,,,,,,,,
Centre social des Grésilles,,,,,,,3-5 rue Jean XXIII 21000 DIJON,5,Rue Jean XXIII,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.332444,5.064395,,Non,,,,,,,,,,,,,,
Cercle Laïque Dijonnais,,,,,,,5  rue des fleurs 21000 DIJON,5,Rue des Fleurs,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.326441,5.035282,,Non,,,,,,,,,,,,,,
eb-Lab Co-working,,,,,,,12  boulevard Clémenceau 21000 DIJON,12,Boulevard Georges Clemenceau,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.327347,5.049432,,Non,,,,,,,,,,,,,,
Espace Baudelaire,,,,,,,27  avenue Charles Baudelaire 21000 DIJON,27,Avenue Charles Baudelaire,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.350616,5.042991,,Non,,,,,,,,,,,,,,
Espace Numérique Professionnel - CCI21,,,,,,,2  avenue de Marbotte 21000 DIJON,2,Avenue de Marbotte,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.330922,5.052286,,Non,,,,,,,,,,,,,,
Kelle Fabrik,,,,,,,2  rue des Corroyeurs 21000 DIJON,2,Rue des Corroyeurs,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.315282,5.031579,,Non,0674711777,,kellefabrik@gmail.com,https://kellefabrik.org/,,,,,,,,,,
La Coursive Boutaric,,,,,,,33 place Galilée 21000 DIJON,,Place Galilée,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.33203,5.066752,,Non,0373131021,,contact@la-coursive.fr,https://www.la-coursive.fr/,,,,,,,,,,
La Maison-Phare,,,,,,,2 allée de Grenoble 21000 DIJON,2,Allee de Grenoble,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.319111,5.008154,,Non,,,,,,,,,,,,,,
L'Abscisse,,,,,,,6  impasse Quentin 21000 DIJON,6,Rue Quentin,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.323159,5.040214,,Non,,,,https://fablab.coagul.org/Accueil,,,,,,,,,,
Le Tempo,,,,,,,21  rue Maurice Ravel 21000 DIJON,21,Rue Maurice Ravel,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.301142,5.041164,,Non,,,,,,,,,,,,,,
Le Village by CA Champagne-Bourgogne,,,,,,,67 rue des Godrans 21000 DIJON,67,Rue des Godrans,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.322238,5.038086,,Non,,,,https://www.levillagebyca.com/fr/node/14699,,,,,,,,,,
Les Docks Numériques,,,,,,,64E  rue Sully 21000 DIJON,64 e,Rue Sully,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.315563,5.074019,,Non,,,contact@lesdocks.net,https://www.lesdocks.net/,,,,,,,,,,
Mairie de quartier Toison d'or,,,,,,,10 bis place Granville 21000 DIJON,10 bis,Place Granville,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.350673,5.052016,,Non,,,,,,,,,,,,,,
Mairie de quartier des Grésilles,,,,,,,6 avenue des Grésilles 21000 DIJON,6,Avenue des Grésilles,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.331255,5.065462,,Non,,,,,,,,,,,,,,
Mairie de quartier Fontaine d'Ouche,,,,,,,13 place de la fontaine d'ouche 21000 DIJON,,Place de la Fontaine d'Ouche,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.319322,5.003165,,Non,,,,,,,,,,,,,,
Mairie de quartier Mansart,,,,,,,2 boulevard Mansart 21000 DIJON,2,Boulevard Mansart,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.307995,5.057337,,Non,,,,,,,,,,,,,,
Médiathèque Champollion,,,,,,,14 rue Camille Claudel 21000 DIJON,14,Rue Camille Claudel,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.32968,5.069047,,Non,,,,,,,,,,,,,,
Médiathèque Port du canal,,,,,,,Place des Mariniers 21000 DIJON,,Place des Mariniers,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.314058,5.024485,,Non,,,,,,,,,,,,,,
Mission Locale de l'arrondissement de Dijon,,,,,,,8 rue du Temple 21000 DIJON,8,Rue du Temple,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.324066,5.037009,,Non,0380449144,,miloarrondissementdijon@milobfc.fr,mldijon.asso.fr,,,,,,,,,,
MJC-Centre social Balzac-Maladière,,,,,,,21-25 rue Balzac 21000 DIJON,25,Rue Balzac,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.34107,5.047186,,Non,,,,,,,,,,,,,,
MJC-Centre social des Bourroches,,,,,,,31 boulevard Eugène Fyot 21000 DIJON,31,Boulevard Eugène Fyot,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.308963,5.015599,,Non,,,,,,,,,,,,,,
MJC-Centre social Montchapet,,,,,,,1 ter rue de Beaune 21000 DIJON,1 ter,Rue de Beaune,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.331512,5.037763,,Non,,,,,,,,,,,,,,
PANDA 1er mai,,,,,,,2  rue des Corroyeurs 21000 DIJON,2,Rue des Corroyeurs,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.315282,5.031579,,Non,,,,,,"<ul><li>- </li><li>- mardi matin: 10h-12h / mardi après-midi: 16h-18h<br>
</li><li>- </li><li>- jeudi matin: 10h-12h</li><li>- vendredi matin: 10h-12h</li><li>- </li><li>- </li></ul>",,,,,,,,
PANDA Bourroches,,,,,,,31 boulevard Eugène Fyot 21000 DIJON,31,Boulevard Eugène Fyot,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.308963,5.015599,,Non,,,,,,"<ul><li>- </li><li>-  / mardi après-midi: 18h-20h<br>
</li><li>-  / mercredi après-midi: 14h-18h<br>
</li><li>- </li><li>-  / vendredi après-midi: 15h-17h<br>
</li><li>- </li><li>- </li></ul>",,,,,,,,
PANDA Chevreul,,,,,,,6  rue Joseph Milsand 21000 DIJON,6,Rue Joseph Milsand,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.308806,5.039781,,Non,,,,,,"<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>-  / vendredi après-midi: 19h-21h<br>
</li><li>- </li><li>- </li></ul>",,,,,,,,
PANDA Fontaine d'Ouche,,,,,,,2 allée de Grenoble 21000 DIJON,2,Allee de Grenoble,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.319111,5.008154,,Non,,,,,,"<ul><li>- </li><li>- mardi matin: 10h-12h / mardi après-midi: 14h-16h<br>
</li><li>- mercredi matin: 10h-12h / mercredi après-midi: 14h-18h<br>
</li><li>- jeudi matin: 9h-12h</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 16h-18h<br>
</li><li>- </li><li>- </li></ul>",,,,,,,,
PANDA Jardin des Sciences,,,,,,,14 rue Jehan de Marville 21000 DIJON,14,Rue Jehan de Marville,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.320367,5.025971,,Non,,,,,,<ul><li>- </li><li>- </li><li>- mercredi matin: 8h-12h</li><li>- </li><li>- </li><li>- </li><li>- </li></ul>,,,,,,,,
PANDA Lab - Maison Phare MJC,,,,,,,2  allée de Grenoble 21000 DIJON,2,Allee de Grenoble,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.319111,5.008154,,Non,0380454526,,contact@lamaisonphare.fr,https://lamaisonphare.fr/,,,,,,,,,,
PANDA Lab Baudelaire,,,,,,,25 avenue Charles Baudelaire 21000 DIJON,25,Avenue Charles Baudelaire,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.350616,5.042991,,Non,,,,,,"<ul><li>- </li><li>-  / mardi après-midi: 15h-17h<br>
</li><li>-  / mercredi après-midi: 14h-16h<br>
</li><li>- jeudi matin: 10h-12h / jeudi après-midi: 19h-21h<br>
</li><li>- </li><li>- </li><li>- </li></ul>",,,,,,,,
PANDA Montchapet,,,,,,,2H  rue Darius Milhaud 21000 DIJON,,Allée Darius Milhaud,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.333696,5.032554,,Non,,,,,,"<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>-  / vendredi après-midi: 19h-21h<br>
</li><li>-  / samedi après-midi: 14h-18h<br>
</li><li>- </li></ul>",,,,,,,,
PANDA Université,,,,,,,Avenue Alain Savary 21000 DIJON,,Avenue Alain Savary,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.314687,5.067491,,Non,,,,,,"<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>-  / samedi après-midi: 13h-15h<br>
</li><li>- </li></ul>",,,,,,,,
Quatre Quarts,,,,,,,7bis  rue du Chapeau Rouge 21000 DIJON,7 bis,Rue du Chapeau Rouge,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.321963,5.036797,,Non,0380309847,,contact@quatrequarts.fr,https://quatrequarts.fr/,,,,,,,,,,
Startway Dijon,,,,,,,15 boulevard de Brosse 21000 DIJON,15,Boulevard de Brosses,21000,21231,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.324365,5.036269,,Non,0749352947,,hello@start-way.com,https://www.start-way.com/project/coworking-dijon-centre/,,,,,,,,,,
Bibliothèque municipale de Fauverney,,,,,,,Place de la mairie 21110 FAUVERNEY,,Place de la Mairie,21110,21261,Fauverney,Côte-d'Or,Bourgogne-Franche-Comté,47.255535,5.145546,,Non,,,,,,,,,,,,,,
Espace Coluche. Service Enfance Jeunesse,,,,,,,12  rue de Franche-Comté 21110 GENLIS,12,Rue de Franche-comté,21110,21292,Genlis,Côte-d'Or,Bourgogne-Franche-Comté,47.241163,5.224499,,Non,,,,,,,,,,,,,,
Point Internet Fauverney,,,,,,,Point Internet Fauverney 21110 FAUVERNEY,,Village de Fauverney,21110,21261,Fauverney,Côte-d'Or,Bourgogne-Franche-Comté,47.26731,5.161134,,Non,,,,,,,,,,,,,,
Espace Numérique Côte-d'Or d'Is-sur-Tille,,,,,,,1 avenue Carnot 21120 IS-SUR-TILLE,1,Avenue Carnot,21120,21317,Is-sur-Tille,Côte-d'Or,Bourgogne-Franche-Comté,47.522443,5.115722,,Non,0772552116,,,,,,,,,,,,,
MSAP Is-sur-Tille,,,,,,,20 place du Général Leclerc 21120 IS-SUR-TILLE,20,Place Général Leclerc,21120,21317,Is-sur-Tille,Côte-d'Or,Bourgogne-Franche-Comté,47.521601,5.112966,,Non,,,msap.issurtille@hotmail.com,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 13h30-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 13h30-16h<br>
</li><li>- </li><li>- </li></ul>",,,,,,,,
Atelier D’calés,,,,,,,5  rue des ponnières 21121 FONTAINE-LES-DIJON,5,Rue des Ponnières,21121,21278,Fontaine-lès-Dijon,Côte-d'Or,Bourgogne-Franche-Comté,47.35551,5.026674,,Non,0663293749,,atelier.d.cales@gmail.com,https://atelier-d-cales.jimdofree.com/,,,,,,,,,,
Espace Numérique Côte-d'Or d'Auxonne,,,,,,,2 rue de la paix 21130 AUXONNE,2,Rue de la Paix,21130,21038,Auxonne,Côte-d'Or,Bourgogne-Franche-Comté,47.193029,5.388193,,Non,0380315832,,,,,,,,,,,,,
COCwork,,,,,,,Ancien château de Chevigny 21140 MILLERY,,Chateau de Chevigny,21140,21413,Millery,Côte-d'Or,Bourgogne-Franche-Comté,47.524822,4.327967,,Non,0767657600,,cocwork@tuta.io,http://www.cocwork.wordpress.com,,,,,,,,,,
Espace Numérique Côte-d'Or de Semur-en-Auxois,,,,,,,1 avenue Pasteur 21140 SEMUR-EN-AUXOIS,1,Avenue Pasteur,21140,21603,Semur-en-Auxois,Côte-d'Or,Bourgogne-Franche-Comté,47.493786,4.346018,,Non,0380970927,,,,,,,,,,,,,
Lab'Aux,,,,,,,43  rue de Vignes 21140 SEMUR-EN-AUXOIS,43,Rue de Vigne,21140,21603,Semur-en-Auxois,Côte-d'Or,Bourgogne-Franche-Comté,47.494948,4.335233,,Non,0695519252,,,https://www.labaux.org/,,,,,,,,,,
