nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
Secours Catholique,,,Association,,,,5-Jul Rue Philippeaux 47800 Miramont de Guyenne,5,Rue Philippeaux,47800,47168,Miramont-de-Guyenne,Lot-et-Garonne,Nouvelle-Aquitaine,44.601858,0.360414,,Non,553897696,,equipe.miramont247@secours-catholique.org,,,Lundi 9h 12h Mercredi 9h 12h Vendredi 9h 12h,,"Tout public,Allocataires,Demandeurs d'emploi,Étrangers,Personnes en situation de handicap,Jeunes,Séniors",Sur inscription ou rendez-vous,"Individuel,Collectif",0.50 € les 45 mn de connexion. 6 € en participation solidaire pour l'accompagnement solidaire en informatique privé.,,,
UNA GUYENNE47,,,Association,,,,"MSPC,RUE HENRI CAILLAVET 47800 MIRAMONT",,Rue Henri Caillavet,47800,47168,Miramont-de-Guyenne,Lot-et-Garonne,Nouvelle-Aquitaine,44.600035,0.355546,,Non,553760630,,FUSION-UNAGUYENNE47@ORANGE.FR,,,LUNDI AU VENDREDI DE 9H/12H ET 14H/17H,,Séniors,,"Individuel,Collectif",22€/H,,,
Médiathèque intercommunale,,,Bibliothèque / Médiathèque,,,,Chemin de ronde Centre culturel 47350 Saint-Barthélemyd'Agenais,,,,,,,,,,,Non,553896479,,mediatheque.saint.barthelemy@gmail.com,,,"mercredi, jeudi, vendredi de 14h à 18h et samedi  de 14h à 17h","We, Th, Fr 14:00-18:00, Sa  14:00-17:00",Tout public,,Individuel,de 0€ à 26€,,,
Bibliothèque municipale de Castelculier,,,Bibliothèque / Médiathèque,,,,place de la mairie 47240 Castelculier,,Rue de la Plaine,47240,47051,Castelculier,Lot-et-Garonne,Nouvelle-Aquitaine,44.176108,0.688533,,Non,553874816,,bibliotheque.castelculier@orange.fr,www.ville-de-castelculier.fr,,Du lundi au samedi,,Tout public,,Individuel,10€/famille ; 5€ les 2 heures de cours,,,
Bibliothèque municipale,,,Bibliothèque / Médiathèque,,,,25 Paul Persil 47120 DURAS,25,Rue Paul Persil,47120,47086,Duras,Lot-et-Garonne,Nouvelle-Aquitaine,44.676409,0.181985,,Non,553649272,,bibliotheque.duras@wanadoo.fr,,,Lundi 9h30-12h30 Mercredi 9h30-12h30 et 14h-19h Vendredi 17h-19h,,Tout public,,,Accès aux ordinateurs gratuit,,,
La Bib (Villeneuve sur Lot),,,Bibliothèque / Médiathèque,,,,23 rue Etienne Marcel 47300 Villeneuve sur lot,23,Rue Etienne Marcel,47300,47323,Villeneuve-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.409316,0.703574,,Non,553404902,,bm@mairie-villeneuvesurlot.fr,https://www.labibvilleneuve.fr,,mardi : 10-12h et 14-18h / mercredi : 10-18h / jeudi et vendredi : 14-18h - samedi : 10-17h,,Tout public,Sur inscription ou rendez-vous,"Individuel,Collectif",0 €,,,
Bibliothèque communautaire Laroque-Timbaut,,,Bibliothèque / Médiathèque,,,,3 rue du 8 mai 1945 47340 Laroque-Timbaut,3,Rue du 8 Mai 1945,47340,47138,Laroque-Timbaut,Lot-et-Garonne,Nouvelle-Aquitaine,44.283519,0.76227,,Non,553473797,,biblaroque@grand-villeneuvois.fr,,,Mardi 9h/12h Mercredi 9h/12h et 14h/18h Jeudi 9h/12h Vendredi 14h/16h Samedi 1er et dernier du mois 9h/12h,,Tout public,"Accès libre,Sur inscription ou rendez-vous",Individuel,"Abonnement bibliothèque: 8 euros résidant Cagv, 11euros hors Cagv 
Gratuit jusqu'à 18 ans , demandeurs d'emploi et bénéficiaires du RSA
Multimédia : consultation libre 1 euro , carte annuelle 3 euros ( abonnement bibliothèque obligatoire), Gratuit jusqu'à 18 ans , demandeurs d'emploi et bénéficiaires du RSA
Impressions : Noir et blanc 0.20 euros/page et couleur 0.50 euros/page",,,
SECOURS CATHOLIQUE,,,Association,,,,12 FRANCOIS BAUDY 47600 NERAC,12,Rue François Baudy,47600,47195,Nérac,Lot-et-Garonne,Nouvelle-Aquitaine,44.138146,0.339833,,Non,553975337,,equipe.nerac.247@secours-catholique.org,,,LUNDI et JEUDI après midi de 14H30 à 17H,,Tout public,,Individuel,gratuit,,,
Médiathèque de Boé,,,Bibliothèque / Médiathèque,,,,2 Av. de la résistance 47550 Boé,2,Avenue de la Résistance,47550,47031,Boé,Lot-et-Garonne,Nouvelle-Aquitaine,44.180743,0.664373,,Non,0553987531,,mediatheque@ville-boe.fr,boe.opac3d.fr,,Mardi de 10h à 12h et de 14h à 18h; Mercredi de 10h à 12h30 et de 14h à 18h; vendredi de 10h à 12h et de 14h à 18h; samedi de 10h à 12h30 et de 14h à 17h30,,Tout public,,"Individuel,Collectif","Ateliers : Adhésion à la médiathèque = 10€ pour les boétiens, 5 € pour les demandeurs d'emploi et les bénéficiaires du RSA, 15€ pour les hors commune. +
Tarifs des ateliers = 2€ pour les boétiens, gratuit pour les demandeurs d'emploi, 5€ hors commune",,,
Mairie Agen ,,,Espace Public Numérique (EPN),,,,Hotel de ville  BP 30003 47916 Agen,,Rue de l'Hotel de Ville,83520,83107,Roquebrune-sur-Argens,Var,Provence-Alpes-Côte d'Azur,43.443612,6.637606,,Non,648951332,,felicien.titonel@agglo-agen.fr,www.agen.fr,,Tous les jours de la semaine ,,"Tout public,Allocataires,Demandeurs d'emploi,Personnes en situation de handicap,Jeunes,Séniors",,"Individuel,Collectif",aucun ,,,
Bibliothèque municipale de Saint-Sylvestre-sur-Lot,,,Bibliothèque / Médiathèque,,,,29 rue de la république 47140 Saint-Sylvestre-sur-Lot,29,Rue de la République,47140,47280,Saint-Sylvestre-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.397291,0.804388,,Non,0553019684,,bibliotheque@saintsylvestresurlot.com,,,"Mardi et Jeudi : 17h00-18h00 ; 
Mercredi : 9h00-12h00 / 14h00-18h00 ; 
Samedi : 9h00-12h00",,Tout public,,Individuel,Gratuité,,,
Espace numérique de la Médiathèque d'Agen,,,Bibliothèque / Médiathèque,,,,1 place Armand Fallières 47916 AGEN,1,Place Armand Fallières,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.200721,0.616706,,Non,553661293,,mediatheque@agen.fr,www.agen-mediatheque.fr,,mardi et mercredi de 10h à 12h30 et de 14h à 18h  / jeudi et vendredi de 14h à 18h / samedi de 10h à 12h30 et 14h à 17h,"Tu, We 10:00-12:30,14:00-18:00; Th, Fr 14:00-18:00; Sa 10:00-12:30,14:00-17:00","Tout public,Allocataires,Demandeurs d'emploi,Étrangers,Personnes en situation de handicap,Jeunes,Séniors",,"Individuel,Collectif","3€ l'utilisation d'un poste si vous n'êtes pas abonnés / 0,50€ l'impression noir et blanc et 1€ en couleur",,,
Geront'Aquitaine,,,Association,,,,4 rue du Prince 47600 Nérac,4,Rue du Prince,47600,47195,Nérac,Lot-et-Garonne,Nouvelle-Aquitaine,44.136602,0.33947,,Non,,,gerontaquitaine@gmail.com,www.gerontaquitaine.fr,,Selon les besoins,,Séniors,Sur inscription ou rendez-vous,Collectif,Selon le nombre de participants,,,
SYLLABE,,,,,,,square de Verdun - 1er étage bureau A11 47200 Marmande,,Square de Verdun,47200,47157,Marmande,Lot-et-Garonne,Nouvelle-Aquitaine,44.499692,0.16246,,Non,553878467,,accueil.syllabe@orange.fr,aucun,,MARDI JEUDI VENDREDI de 9h à 12h30 et de 14h à 18h,,Tout public,,Individuel,gratuité ,,,
Médiathèque Danielle Esteban,,,Bibliothèque / Médiathèque,,,,12 rue André Routier 47220 ASTAFFORT,12,Rue André Routier,47220,47015,Astaffort,Lot-et-Garonne,Nouvelle-Aquitaine,44.063067,0.651176,,Non,553670789,,mediatheque@ville-astaffort.fr,mediatheque.ville-astaffort.fr,,"Lundi 9h-12h30 et 16h-18h30
Mardi 16h-18h30
Mercredi 9h-12h30 et 14h-18h30
Jeudi 16h-18h30
Vendredi 16h-18h30
Samedi 9h-12h30",,Tout public,,"Individuel,Collectif",1 €/heure (pour connections Internet),,,
Pôle emploi Villeneuve sur Lot,,,,,,,avenue Lazare Carnot 47300 Villeneuve sur lot,,Avenue Lazare Carnot,47300,47323,Villeneuve-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.402996,0.703859,,Non,3949,,ape.47035@pole-emploi.fr,www.Pole-emploi.fr,,Du lundi au vendredi de 8:30 à 12:30 et sur RDV l'après midi (fermé le jeudi après midi),,Demandeurs d'emploi,,"Individuel,Collectif",accès gratuit,,,
Pôle emploi Agen,,,,,,,av du docteur Jean BRU 47000 Agen,,Avenue du Docteur Jean Bru,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.193624,0.615696,,Non,3949,,ape.47012@pole-emploi.fr,www.pole-emploi.fr,,Du lundi au vendredi de 8:30 à 12h30 et sur RDV les après midi (fermé le jeudi après midi),,Demandeurs d'emploi,,"Individuel,Collectif",gratuit,,,
Pole emploi D'Aiguillon,,,,,,,7 Avenue Du 11 Novembre 47190 Aiguillon,7,Avenue du 11 Novembre,47190,47004,Aiguillon,Lot-et-Garonne,Nouvelle-Aquitaine,44.294005,0.338728,,Non,3949,,ape.47043@pole-emploi.fr,www.pole-emploi.fr,,Du lundi au vendredi de 8:30 à 12h30 et sur RDV les après midi (fermé le jeudi après midi),,Demandeurs d'emploi,,"Individuel,Collectif",gratuit,,,
Pôle emploi de Marmande,,,,,,,35 Rue Portogruaro 47200 marmande,35,Rue Portogruaro,47200,47157,Marmande,Lot-et-Garonne,Nouvelle-Aquitaine,44.507505,0.153957,,Non,3949,,ape.47020@pole-emploi.fr,www.pole-emploi.fr,,Du lundi au vendredi de 8:30 à 12h30 et sur RDV les après midi (fermé le jeudi après midi),,Demandeurs d'emploi,,"Individuel,Collectif",gratuit,,,
SYLLABE,,,,,,,square de verdun 47200 MARMANDE,,Square de Verdun,47200,47157,Marmande,Lot-et-Garonne,Nouvelle-Aquitaine,44.499692,0.16246,,Non,553878467,,accueil.syllabe@orange.fr,aucun,,mardi et jeudi ,,Tout public,,Individuel,gratuité,,"Acquisition de compétences numériques,Évaluation de compétences numériques",
SYLLABE,,,,,,,9bis rue Armand Chabrier 47400 TONNEINS,9 bis,Rue Armand Chabrier,47400,47310,Tonneins,Lot-et-Garonne,Nouvelle-Aquitaine,44.391218,0.305287,,Non,553878467,,accueil.sylabe@orange.fr,aucun,,mercredi et vendredi de 9h à 12h30 et 14h 17h30,,Tout public,,Individuel,gratuité,,"Acquisition de compétences numériques,Pratiquer des activités récréatives numériques,Évaluation de compétences numériques",
SYLLABE,,,,,,,"rue du chemin Rouge ""Convergence"" 47500 FUMEL",,Rue du Chemin Rouge,47500,47106,Fumel,Lot-et-Garonne,Nouvelle-Aquitaine,44.485008,0.951606,,Non,553878467,,accueil.syllabe@orange.fr,aucun,,le jeudi de 9h à 12h30 et de 14h à 17h30,"Th 09:00-12:30,14:00-17:30",Tout public,,Individuel,gratuité,,,
SYLLABE,,,,,,,22 Allée du centre 47600 NERAC,22,Allees du Centre,47600,47195,Nérac,Lot-et-Garonne,Nouvelle-Aquitaine,44.136502,0.338403,,Non,553878467,,accueil-syllabe@orange.fr,aucun,,le jeudi de 9h à 12h30 et 14h à 17h30,"Th 09:00-12:30,14:00-17:30",Tout public,,Individuel,gratuité,,,
SYLLABE,,,,,,,Maison pour tous Avenue Gaston Carrère 47110 SAINTE LIVRADE SUR LOT,,Avenue Gaston Carrère,47110,47252,Sainte-Livrade-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.398436,0.591798,,Non,553878467,,accueil.syllabe@orange.fr,aucun,,le mercredi 9h - 12h30  14h- 18h ,"We 09:00-12:30,14:00-18:00",Tout public,,Individuel,gratuité,,,
Cyan47,,,,,,,"Déplacement 47000 Agen, Saint Caprais de Lerm, Boé, Bon-encontre, Castelculier, Lafox, Pont du casse, Foulayronnes, Le passage...",,Les Terrasses de Saint Vincent,47240,47032,Bon-Encontre,Lot-et-Garonne,Nouvelle-Aquitaine,44.203263,0.658368,,Non,608347202,,yann.couteau@cyan47.fr,www.cyan47.fr,,Lundi au vendredi 9h - 17h,Mo-Fr 09:00-17:00,"Allocataires,Demandeurs d'emploi,Jeunes,Séniors",,"Individuel,Collectif",Fonction de l'accompagnement et de la taille du groupe,,,
FEUGAROLLES,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,Rue Gérard Duvergé 47230 FEUGAROLLES,,Rue Gérard Duverge,47230,47097,Feugarolles,Lot-et-Garonne,Nouvelle-Aquitaine,44.219128,0.344803,,Non,553952062,,mairiefeugarolles@collectivite47.fr,www.feugarolles.fr,,"Tous les matins 8h-12h, lundi 13h-17h et mercredi 14h-16h",,Tout public,,Individuel,/,,,
Commune de Laroque-Timbaut,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,place de l'Hôtel de Ville 47340 Laroque-Timbaut,,Place de l'Hôtel de Ville,47340,47138,Laroque-Timbaut,Lot-et-Garonne,Nouvelle-Aquitaine,44.282444,0.762642,,Non,553957136,,mairie@laroque-timbaut.fr,www.laroque-timbaut.fr,,"Lundi : 9h-12h et 14h-17h30
Mardi : 9h-12h
Mercredi : 9h-12h et 14h-18h30
Jeudi : 8h-12h
Vendredi : 9h-12h et 14h-17h",,Tout public,,Individuel,0,,,
Maison France Service du Pays de Duras,,,,,,,14 Boulevard Jeran Brisseau 47120 Duras,14,Boulevard Jean Brisseau,47120,47086,Duras,Lot-et-Garonne,Nouvelle-Aquitaine,44.677266,0.182852,,Non,553203838,,ppms.duras@wanadoo.fr,http://www.cc-paysdeduras.fr/wa_25.html,,Du lundi au vendredi 9h00-12h30 et 13h30-17h00,"Mo-Fr 09:00-12:30,13:30-17:00",Tout public,,Individuel,accès informatique gratuit - (services particuliers selon grille tarifaire) ,,,
CCAS DE LA COMMUNE DE LAYRAC,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,18 place Jean Jaurès 47390 layrac,18,Place Jean Jaurès,47390,47145,Layrac,Lot-et-Garonne,Nouvelle-Aquitaine,44.134727,0.660859,,Non,553870270,,ccas.layrac@orange.fr,https://www.ville-layrac.fr,,LUNDI MARDI JEUDI VENDREDI DE 8 H 30 A 12 H ET DE 13 H A 17 H MERCREDI DE 8 H 30 A 12 H,,Tout public,Sur inscription ou rendez-vous,Individuel,gratuit,,,
La cimade groupe local,,,Association,,,,21  rue Gabriel Griffon 47000 Agen,21,Rue Gabriel Griffon,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.205871,0.615262,,Non,672368521,,cimade47@lacimade.org,La cimade.org,,Mercredi 9h30 à 12h et jeudi 18 h à 20 h,,Étrangers,,Individuel,Gratuit,,,
MAIRIE DE LAMONTJOIE,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,Place Nemours 47310 LAMONTJOIE,,Place Nemours,47310,47133,Lamontjoie,Lot-et-Garonne,Nouvelle-Aquitaine,44.075601,0.521109,,Non,553951119,,mairie.lamontjoie@collectivite47.fr,,,Lundi/Jeudi 13 h 18 h - Samedi 8h30 12 h,,Tout public,,,gratuit,,,
Mairie ,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,209 route du Bourg 47700 ruffiac,209,Route du Bourg,47700,47227,Ruffiac,Lot-et-Garonne,Nouvelle-Aquitaine,44.362421,0.030236,,Non,553939021,,mairiederuffiac47@orange.fr,ruffiac47.fr,,jeudi à 19h00 / 2 fois par mois,,Tout public,,Collectif,10€ l'année,,,
Centre médico-social,,,,,,,78 Allée d'Albret 47600 Nerac,78,Allées d'Albret,47600,47195,Nérac,Lot-et-Garonne,Nouvelle-Aquitaine,44.134971,0.337065,,Non,055974400,,accueil.cmsnerac@lotetgaronne.fr,www.lotetgaronne.fr,,Du lundi au vendredi de 8h30 à 12h et de 13h30 à 17h,"Mo-Fr 08:30-12:00,13:30-17:00",Tout public,,Individuel,Gratuit,,,
Mairie de Bon-Encontre,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,Rue de la République 47240 Bon-Encontre,,Rue de la République,47240,47032,Bon-Encontre,Lot-et-Garonne,Nouvelle-Aquitaine,44.18598,0.673671,,Non,0553770777,,mairie@ville-bon-encontre.fr,www.ville-bon-encontre.fr,,le mardi de 8h45 à 11h45,Tu 08:45-11:45,Tout public,,Individuel,gratuité,,,
Centre médico social( permanence délocalisée),,,,,,,Maison des associations avenue de la victoire 47230 Lavardac,,Avenue de la Victoire,47230,47143,Lavardac,Lot-et-Garonne,Nouvelle-Aquitaine,44.178736,0.298983,,Non,553974400,,accuel.cmsnerac@lotetgaronne.fr,www.lotetgaronne.fr,,mardi matin de 9h à 12h,,Tout public,,Individuel,Gratuit,,,
Centre médico social( permanence délocalisée),,,,,,,centre social 1 place Bandetto 47310 Port Sainte Marie,,Laporterie Nord,47310,47238,Sainte-Colombe-en-Bruilhois,Lot-et-Garonne,Nouvelle-Aquitaine,44.20258,0.529153,,Non,553974400,,accueil.cmsnerac@lotetgaronne.fr,www.lotetgaronne.fr,,Mardi matin de 9h à 12h,,Tout public,,Individuel,gratuit,,,
Espace Numérique Saint Eutrope de Born,,,Espace Public Numérique (EPN),,,,Maison d'activité Bourg de Saint Vivien 47210 Saint-Eutrope-de-Born,,,,,,,,,,,Non,553012723,,espace_numerique@outlook.com,www.sainteutropedeborn.com,,"Du Lundi au Mercredi : 8h-12h 13h-17h, Jeudi : 8h-12h, Vendredi : 8h-12h 13h-16h","Mo-We 08:00-12:00,13:00-17:00, Th 08:00-12:00, Fr 08:00-12:00,13:00-16:00",Tout public,,"Individuel,Collectif",Service gratuit,,,
Bibliothèque municipale de Casteljaloux,,,Bibliothèque / Médiathèque,,,,Place Gambetta 47700 Casteljaloux,,Place Gambetta,47700,47052,Casteljaloux,Lot-et-Garonne,Nouvelle-Aquitaine,44.314456,0.0864,,Non,0553201130,,biblio@mairie-casteljaloux.fr,,,mardi 9h-12h et 16h30-18h / mercredi 9h-12h et 13h30-18h / Samedi 9h-12h et 14h-17h,"Tu 09:00-12:00,16:30-18:00; We 09:00-12:00,13:30-18:00; Sa 09:00-12:00,14:00-17:00",Tout public,,Individuel,1€ la demi-heure ; 2€ l'heure ,,,
Mission locale Moyenne Garonne,,,Association,,,,3 rue de l'Observance 47200 Marmande,3,Rue de l'Observance,47200,47157,Marmande,Lot-et-Garonne,Nouvelle-Aquitaine,44.498652,0.160168,,Non,553644788,,missionlocalemoyenengaronne@mlmg.fr,en restauration,,9h-12h et 14h-17h du lundi au vendredi inclus,,"Demandeurs d'emploi,Étrangers,Personnes en situation de handicap,Jeunes",,"Individuel,Collectif",aucun,,,
Mission Locale de l'Agenais de l'Albret et du Confluent,,,,,,,70 Boulevard Sylvain Dumon 47000 AGEN,70,Boulevard Sylvain Dumon,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.207092,0.623134,,Non,553472332,,siege@mission-locale-agen.org,https://missionlocaleagen.org/,,"Lundi : 8h30-12h30
Mardi au vendredi : 8h30-12h30 et 13h30-16h30",,Tout public,,Individuel,Chèque(s) Pass Numérique,,,
Pas à Pas,,,Association,,,,6 Rue Darfeuille 47300 Villeneuve sur Lot,6,Rue Darfeuille,47300,47323,Villeneuve-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.406491,0.710422,,Non,553411936,,asso.pasapas@laposte.net,https://mncp-pasapas.fr/,,Lundi - mardi - jeudi - vendredi : 9h30 -12h30 / 14h 16h30,,Tout public,,"Individuel,Collectif",Gratuité,,,
CO CLIC CO (Tiers lieux- sérignac sur Garonne),,,Association,,,,2356 avenue des Landes 47310 SERIGNAC SUR GARONNE,2356,Avenue des Landes,47310,47300,Sérignac-sur-Garonne,Lot-et-Garonne,Nouvelle-Aquitaine,44.213186,0.484729,,Non,972564275,,coworking.serignac@gmail.com,www.coworking47-co-clic-co.com,,"Lundi, mardi et jeudi : 9h-12h30 / 13h-17h30
Vendredi : 8h30 - 12h30",,Tout public,,"Individuel,Collectif",idem  que l'accès et à la demande suivant la prestation - 15€ l'adhésion,,,
MAIRIE BLANQUEFORT SUR BRIOLANCE,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,1 47500 blanquefort sur briolance,,Blanquefort-sur-Briolance,47500,47029,Blanquefort-sur-Briolance,Lot-et-Garonne,Nouvelle-Aquitaine,44.608358,0.961629,,Non,553406583,,mairieblanquefortsurbriolance@collectivite47.fr,www.blanquefortsurbriolance.fr,,tous les matins de 8h à 12h - samedi matin sur rendez-vous,,Tout public,,Individuel,0,,,
MAIRIE MONFLANQUIN,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,Place des arcades 47150 MONFLANQUIN,,Place des Arcades,47150,47175,Monflanquin,Lot-et-Garonne,Nouvelle-Aquitaine,44.532849,0.76799,,Non,553364005,,ccas@monflanquin.fr,monflanquin.fr,,LUNDI AU VENDREDI 9h00-12h00 13h30-17h30 SAMEDI 9h00-12h00,,Tout public,,Individuel,Gratuit,,,
CMS DE MARMANDE,,,,,,,4 Square de Verdun 47200 MARMANDE,,Square de Verdun,47200,47157,Marmande,Lot-et-Garonne,Nouvelle-Aquitaine,44.499692,0.16246,,Non,553646545,,accueil.cmsmarmande@lotetgaronne.fr,www.lotetgaronne.fr,,Lundi au vendredi 8h30 à 12h et de 13h30 à 17H,"Mo-Fr 08:30-12:00,13:30-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit ,,,
CMS de MARMANDE/ Permanence SAINT-PARDOUX-ISAAC,,,,,,,4 Square de Verdun 47200 MARMANDE,,Square de Verdun,47200,47157,Marmande,Lot-et-Garonne,Nouvelle-Aquitaine,44.499692,0.16246,,Non,553646545,,accueil.cmsmarmande@lotetgaronne.fr,www.lotetgaronne.fr,,Lundi au vendredi 8h30 à 12h et 13h30 à17h.,,Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
REGIE DE QUARTIER D'AGEN,,,Association,,,,1 impasse du Général Bazelaire 47000 AGEN,1,Impasse du General de Bazelaire,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.196198,0.634108,,Non,553965513,,secretariat@laregie-agen.fr,,,MERCREDI de 14H00 à 16h00 et VENDREDI de 13H30 à 15h30,"We 14:00-16:00, Fr 13:30-15:30",Tout public,,"Individuel,Collectif",gratuit,,,
