nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
Association Médico Sociale Anne Morgan (ANSAM),,,Association,,,,31 rue Anne Morgan 02200 Soissons,31,Rue Anne Morgan,02200,02722,Soissons,Aisne,Hauts-de-France,49.372777,3.320963,,Non,0323755100,,contact@amsam.net,http://amsam.net/,,,,"Personnes en situation de handicap,Séniors",,,,,,
Humanis / Ville de Roubaix,,,Association,,,,13 Rue Pierre Motte 59170 Roubaix,13,Rue Pierre Motte,59100,59512,Roubaix,Nord,Hauts-de-France,50.690999,3.176202,,Non,0685324733,,guillaume.alsac.ext@humanis.com,https://reseau-confiance-roubaix.humanis.com/fr/login,,Du mardi au vendredi : 09:00-18:00 / Samedi : 09:30-12:30,Tu-Fr 09:00-18:00; Sa 09:30-12:30,"Personnes en situation de handicap,Séniors",,,,,,
Centre Social La Busette,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,1 Rue Georges Lefebvre 59000 Lille,1,Impasse Lefebvre,59000,59350,Lille,Nord,Hauts-de-France,50.625385,3.110329,,Non,0320490253,,cs.cyberbusette@gmail.com,https://cslabusette.wordpress.com/,,voir site internet,,,,,,,,
Maison de Quartier les Moulins,,,Maison de quartier,,,,1 rue Armand Carrel 59000 Lille,1,Rue Armand Carrel,59000,59350,Lille,Nord,Hauts-de-France,50.617921,3.07383,,Non,0320534505,,cybermdqmoulins@orange.fr,http://www.maisondequartierlesmoulins.fr/,,Lundi : 09:30-12:00,Mo 09:30-12:00,Tout public,,,,,,
Centre Social d'Ostricourt,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,251 Avenue du Maréchal Leclerc 59162 Ostricourt,251,Avenue du Maréchal Leclerc,59162,59452,Ostricourt,Nord,Hauts-de-France,50.458128,3.029584,,Non,0327898112,,,http://centresocialostricourt.e-monsite.com/,,Lundi : 10:00-12:00,Mo 10:00-12:00,Allocataires,,,,,,
Centre Social du Centre Ville,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,9 Quai Saint-Lazare 59400 Cambrai,9,Quai Saint Lazare,59400,59122,Cambrai,Nord,Hauts-de-France,50.180316,3.229806,,Non,0327700202,,,http://www.centresocialcambrai.fr/CSCV/,,Du lundi au vendredi : 09:00-12:00 et 14:00-17:00,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,,,,,,
Centre Socio-Culturel de Denain,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,"Maison de Quartier Fernand Duchateau, 59 rue Patrick Roy 59220 Denain",59,Rue Patrick Roy,59220,59172,Denain,Nord,Hauts-de-France,50.318182,3.402881,,Non,0327321321,,,,,Vendredi : 14:00-16:00,Fr 14:00-16:00,,,,,,,
Centre Socio-Culturel Agora,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,18 avenue Julien Renard 59282 Douchy les Mines,18,Avenue Julien Renard,59282,59179,Douchy-les-Mines,Nord,Hauts-de-France,50.300207,3.392259,,Non,0327440542,,csagora@acsrv.org,,,Du lundi au vendredi : 09:00-12:00 et 13:30-17:30,"Mo-Fr 09:00-12:00,13:30-17:30",Tout public,,,,,,
Maison de Quartier Sabatier,,,Maison de quartier,,,,78D rue de Thiers 59590 Raismes,78 d,Rue Thiers,59590,59491,Raismes,Nord,Hauts-de-France,50.406488,3.518042,,Non,0327514380,,sabatier.amqr@gmail.com,https://www.quartiersderaismes.fr/index.php/sabatier,,Mardi : 14:00-16:00,Tu 14:00-16:00,,,,,,,
Centre Social Rural de Lamorlaye,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,87 avenue de la Libération 60260 Lamorlaye,87,Avenue de la Libération,60260,60346,Lamorlaye,Oise,Hauts-de-France,49.157087,2.445809,,Non,0344216161,,,http://www.centre-social-rural-lamorlaye.org/,,Du lundi au vendredi : 07:00-19:30,Mo-Fr 07:00-19:30,,,,,,,
Maison de Services Au Public d'Hondshoote,,,Maison de Service au Public (MSAP),,Groupement d'intérêt public (GIP),,1 rue de Cassel 59122 Hondschoote,1,Rue de Cassel,59122,59309,Hondschoote,Nord,Hauts-de-France,50.978506,2.579816,,Non,0359734180,,Christophe.ryckebush@lenord.fr,https://www.maisondeservicesaupublic.fr/content/hondschoote,,Du lundi au jeudi : 09:00-12:00 et 14:00-17:00 / Vendredi : 09:00-12:00 et 13:00-16:00,"Mo-Th 09:00-12:00,14:00-17:00; Fr 09:00-12:00,13:00-16:00",Tout public,,,,,,
Maison de Services Au Public de Saint-Erme,,,Maison de Service au Public (MSAP),,Groupement d'intérêt public (GIP),,2 bis route de Montaigu 02820 Saint Erme,,Rue de Saint-erme,02820,02498,Montaigu,Aisne,Hauts-de-France,49.535162,3.832202,,Non,0323223190,,Faitout@cc-champagnepicarde.fr,www.faitoutconnecte.com,,"Lundi 09:00-12:00 et 13:30-18:30 / Mardi, mercredi, jeudi : 09:00-12:00 et 13:30-17:30 / Vendredi : 09:00-12:00 et 13:00-17:00","Mo 09:00-12:00,13:30-18:30; Tu, We, Th 09:00-12:00,13:30-17:30; Fr 09:00-12:00,13:00-17:00",Tout public,,,,,,
Maison de Services Au Public de Cassel,,,Maison de Service au Public (MSAP),,,,16 rue de Bergues 59670 Cassel,16,Rue de Bergues,59670,59135,Cassel,Nord,Hauts-de-France,50.800261,2.487424,,Non,,,msap.cassel@laposte.fr,https://www.maisondeservicesaupublic.fr/content/cassel-bureau-de-poste,,Du lundi au vendredi : 09:00-12:00 et 13:30-16:30 / Samedi : 09:00-12:00,"Mo-Fr 09:00-12:00,13:30-16:30; Sa 09:00-12:00",Tout public,,,,,,
Maison de Services Au Public de Crécy-en-Ponthieu,,,Maison de Service au Public (MSAP),,,,Place Jean de Luxembourg 80150 Crécy-en-Ponthieu,,Place Jean de Luxembourg,80150,80222,Crécy-en-Ponthieu,Somme,Hauts-de-France,50.25231,1.882188,,Non,0322318416,,nathalie.wolmer@ponthieu-marquenterre.fr,https://www.maisondeservicesaupublic.fr/content/crecy-en-ponthieu-et-rue-point-accueil-multiservices,,Du lundi au vendredi : 08:30-12:00,Mo-Fr 08:30-12:00,Tout public,,,,,,
Communauté de Communes Sud-Artois/Espace numérique Achiet-le-Grand,,,,,Groupement d'intérêt public (GIP),,19 Rue de la Mairie 62121 Achiet-le-Grand,19,Rue de la Mairie,62121,62005,Achiet-le-Grand,Pas-de-Calais,Hauts-de-France,50.132353,2.785223,,Non,,,,http://www.cc-sudartois.fr/,,Ateliers sur réservation et accès libre,,"Tout public,Demandeurs d'emploi,Jeunes",,,,,,
Communauté de Communes Sud-Artois/Espace numérique Bapaume,,,,,Groupement d'intérêt public (GIP),,1 chemin des Anzacs 62450 Bapaume,1,Chemin des Anzacs,62450,62080,Bapaume,Pas-de-Calais,Hauts-de-France,50.104736,2.862564,,Non,,,,http://www.cc-sudartois.fr/,,Ateliers sur réservation et accès libre,,"Tout public,Demandeurs d'emploi,Jeunes",,,,,,
Communauté de Communes Sud-Artois/Espace numérique Bertincourt,,,,,Groupement d'intérêt public (GIP),,Chemin du Petit Prince 62124 Bertincourt,,Le Petit Chemin de Bapaume,62124,62117,Bertincourt,Pas-de-Calais,Hauts-de-France,50.088797,2.987246,,Non,,,,http://www.cc-sudartois.fr/,,Ateliers sur réservation et accès libre,,"Tout public,Demandeurs d'emploi,Jeunes",,,,,,
Communauté de Communes Sud-Artois/Espace numérique Bucquoy,,,,,Groupement d'intérêt public (GIP),,17 Rue Dierville 62116 Bucquoy,17,Rue Dierville,62116,62181,Bucquoy,Pas-de-Calais,Hauts-de-France,50.139986,2.7095,,Non,,,,http://www.cc-sudartois.fr/,,Ateliers sur réservation et accès libre,,"Tout public,Demandeurs d'emploi,Jeunes",,,,,,
Communauté de Communes Sud-Artois/Espace numérique Croisilles,,,,,Groupement d'intérêt public (GIP),,7 rue de Saint-Léger 62128 Croisilles,7,Rue de Saint-léger,62128,62259,Croisilles,Pas-de-Calais,Hauts-de-France,50.198836,2.877903,,Non,,,,http://www.cc-sudartois.fr/,,Ateliers sur réservation et accès libre,,"Tout public,Demandeurs d'emploi,Jeunes",,,,,,
Communauté de Communes Sud-Artois/Espace numérique Vaulx-Vraucourt,,,,,Groupement d'intérêt public (GIP),,1 Rue de Lagincourt 62159 Vaulx-Vraucourt,1,Rue de Lagnicourt,62159,62839,Vaulx-Vraucourt,Pas-de-Calais,Hauts-de-France,50.1485,2.912235,,Non,,,,http://www.cc-sudartois.fr/,,Ateliers sur réservation et accès libre,,"Tout public,Demandeurs d'emploi,Jeunes",,,,,,
Communauté de Communes Sud-Artois/Espace numérique Achiet-le-Grand,,,,,Groupement d'intérêt public (GIP),,5 rue Neuve 62450 Bapaume,5,Rue Neuve,62450,62080,Bapaume,Pas-de-Calais,Hauts-de-France,50.105108,2.850054,,Non,0321591717,,,,,,,Tout public,,,,,,
Département de l'Oise,,,,,Groupement d'intérêt public (GIP),,1 Rue Cambry 60000 Beauvais,1,Rue de Cambry,60000,60057,Beauvais,Oise,Hauts-de-France,49.440025,2.070872,,Non,0671922746,,,http://www.oise.fr,,,,Demandeurs d'emploi,,,,,,
Club POM Informatique,,,Association,,,,1 rue Théophile Gautier 02100 Saint-Quentin,1,Rue Théophile Gautier,02100,02691,Saint-Quentin,Aisne,Hauts-de-France,49.85255,3.280961,,Non,0323086103,,jeanluc.lebuzullier@orange.fr,http://clubpom.free.fr/,,Lundi : 17:00-19:00,Mo 17:00-19:00,,,,,,,
Centre Social de Bailleul,,,"Commune (Ville, CCAS, Centre Culturel...)",,Groupement d'intérêt public (GIP),,Rue Paul Perrier 59270 Bailleul,,Rue Paul Perrier,59270,59043,Bailleul,Nord,Hauts-de-France,50.73788,2.738748,,Non,0328422580,,,,,Lundi : 09:30-11:30,Mo 09:30-11:30,,,,,,,
Pause-Café Solidaire (en partenariat avec la Médiathèque du Vieux Lille),,,,,,,25/27 place de Louise de Bettignies 59000 Lille,27,Place Louise de Bettignies,59800,59350,Lille,Nord,Hauts-de-France,50.640928,3.064615,,Non,,,pause-cafe.solidaire@voila.fr,,,Mardi : 14:00-16:00,Tu 14:00-16:00,Tout public,,,,,,
CAF Somme,,,"Organisme de sécurité sociale (CAF, CPAM, CARSAT, MSA...)",,,,2 Rue Emile Zola 80300 Albert,2,Rue Emile Zola,80300,80016,Albert,Somme,Hauts-de-France,50.004626,2.645349,,Non,0810258010,,,http://www.caf.fr,,,,Allocataires,,,,,,
CAF Somme,,,"Organisme de sécurité sociale (CAF, CPAM, CARSAT, MSA...)",,,,Quai Du Pont Neuf 80100 Abbeville,,Quai du Pont Neuf,80100,80001,Abbeville,Somme,Hauts-de-France,50.106251,1.828184,,Non,0810258010,,,http://www.caf.fr,,,,Allocataires,,,,,,
AFAD du Douaisis,,,Association,,,,386 Rue d'Arras 59501 Douai,,Rue d'Arras,59500,59178,Douai,Nord,Hauts-de-France,50.36923,3.073837,,Non,,,afad.douaisis@orange.fr,https://sites.google.com/site/afaddouaisis/,,,,Allocataires,,,,,,
Perspectives,,,Association,,,,"18 Boulevard de Metz, Entrée 18 Porte 2 59000 Lille",,Boulevard de Metz,59000,59350,Lille,Nord,Hauts-de-France,50.620756,3.035493,,Non,0320447981,,Cyberperspectives59@gmail.com,,,Du lundi au vendredi : 09:00-12:00 et 14:00-18:00,"Mo-Fr 09:00-12:00,14:00-18:00",,,,,,,
MSAP de Rue,,,Maison de Service au Public (MSAP),,Groupement d'intérêt public (GIP),,33 bis route du Crotoy BP 40038 80120 RUE,,Route du Crotoy,80120,80688,Rue,Somme,Hauts-de-France,50.26868,1.666489,,Non,0322318416,,msap@ponthieu-marquenterre.fr,,,du lundi au vendredi 8h30 - 12h00 / 14h00 - 17h30,Mo-Fr 08:30-12:00; 14:00-17:30,,,,,,,
Centre National de la Fonction Publique Territoriale (CNFPT),,,Organisme de formations,,Groupement d'intérêt public (GIP),,15 rue de Bavay 59800 Lille,15,Rue de Bavay,59000,59350,Lille,Nord,Hauts-de-France,50.626384,3.081784,,Non,0320156969,,serge.valentin@cnfpt.fr,http://www.cnfpt.fr/trouver-formation/detail/h-5ub6-P-1d7f43g-1e9vt7g,,,,,,,,,,
Maison de quartier Faubourg de Béthune,,,Maison de quartier,,,,"65, rue Saint-Bernard 59000 Lille",65,Rue Saint Bernard,59000,59350,Lille,Nord,Hauts-de-France,50.61954,3.043337,,Non,0320546080,,cyberespace@association-projet.org,http://www.association-projet.org/activites/secteurs/adultes-famille-seniors.html,,Horaires variables. Voir le programme.,,,,,,,,
QuentinWeb,,,Association,,Groupement d'intérêt public (GIP),,53 rue Henri Dunant 02107 Saint-Quentin,53,Rue Henri Dunant,02100,02691,Saint-Quentin,Aisne,Hauts-de-France,49.855163,3.307451,,Non,0323063220,,centre.multi@saint-quentin.fr,http://quentinweb.fr/,,Du lundi au vendredi : 13:00-19:00,Mo-Fr 13:00-19:00,,,,,,,
Centre social Albert Jacquard,,,"Commune (Ville, CCAS, Centre Culturel...)",,Groupement d'intérêt public (GIP),,"113-115, rue Saint Gabriel 59000 Lille",,Rue Saint Gabriel,59800,59350,Lille,Nord,Hauts-de-France,50.637482,3.086762,,Non,0320519047,,cs.jacquard59@gmail.com,http://www.centresocialsmp.fr/index.php?page=adultes,,Horaires variables. Voir le programme.,,,,,,,,
Maison de quartier Bois Blanc,,,Maison de quartier,,Groupement d'intérêt public (GIP),,"4, rue Guillaume Tell 59000 Lille",4,Rue Guillaume Tell (Lille),59000,59350,Lille,Nord,Hauts-de-France,50.632331,3.027761,,Non,0320097594,,contact@mbqq.fr,http://mqbb.org/cyber-espaces/,,Horaires variables. Voir le programme.,,,,,,,,
Euratechnologies,,,Association,,Groupement d'intérêt public (GIP),,"Bâtiment Le Blan Lafont, 165, avenue de Bretagne 59000 Lille",,Avenue de Bretagne,59000,59350,Lille,Nord,Hauts-de-France,50.635954,3.026907,,Non,0320099315,,cyber@euratechnologies.com,https://www.euratechnologies.com/club-coding-cyberespace-euratechnologies-9944/,,Horaires variables. Voir le programme.,,,,,,,,
Centre social et culturel Lazare-Garreau,,,"Commune (Ville, CCAS, Centre Culturel...)",,Groupement d'intérêt public (GIP),,"45, rue Lazare Garreau 59000 Lille",45,Rue Lazarre Garreau,59000,59350,Lille,Nord,Hauts-de-France,50.612021,3.055082,,Non,0328553820,,contact@cslg.org,,,Horaires variables. Voir le programme.,,,,,,,,
Centre social Mosaïque,,,"Commune (Ville, CCAS, Centre Culturel...)",,Groupement d'intérêt public (GIP),,"30, rue Cabanis 59000 Lille",,Voie (2-12) R.cabanis 18 R.rivoli,59000,59350,Lille,Nord,Hauts-de-France,50.635042,3.09367,,Non,0320567261,,cs.mosaique59@gmail.com,http://www.mosaique-lillefives.fr/index.php?page=cyber-base,,Horaires variables. Voir le programme.,,,,,,,,
Centre social et culturel de l'Arbrisseau,,,"Commune (Ville, CCAS, Centre Culturel...)",,Groupement d'intérêt public (GIP),,"149, rue du Vaisseau le Vengeur 59000 Lille",,Rue du Vaisseau le Vengeur,59000,59350,Lille,Nord,Hauts-de-France,50.602425,3.054873,,Non,0320168430,,contact@larbrisseau.com,,,Horaires variables. Voir le programme.,,,,,,,,
Graines de Pays/RPA La Clé des champs,,,Association,,,,51 rue Arnaud Buisson 60000 Beauvais,51,Rue Arnaud Bisson,60000,60057,Beauvais,Oise,Hauts-de-France,49.419905,2.074561,,Non,0623460364,,grainesdepays@outlook.fr,,,Vendredi : 10:00-12:00,Fr 10:00-12:00,,,,,,,
Graines de Pays/RPA Résid'Oise,,,Association,,,,1 avenue de la République 60000 Beauvais,1,Avenue de la République,60000,60057,Beauvais,Oise,Hauts-de-France,49.427217,2.084597,,Non,0623460364,,grainesdepays@outlook.fr,,,Vendredi : 14:00-17:00,Fr 14:00-17:00,,,,,,,
Graines de Pays/RPA Résid'Oise,,,Association,,,,Avenue de la République 60930 Bailleul-sur-Thérain,,Avenue de l'Europe,60930,60041,Bailleul-sur-Thérain,Oise,Hauts-de-France,49.383402,2.229491,,Non,0623460364,,grainesdepays@outlook.fr,,,Mercredi : 10:00-12:00,We 10:00-12:00,,,,,,,
Graines de Pays/RPA Résid'Oise,,,Association,,,,19 rue Grésilmont 60290 Cauffry,19,Rue de Grésilmont,60290,60134,Cauffry,Oise,Hauts-de-France,49.320763,2.444787,,Non,0623460364,,grainesdepays@outlook.fr,,,Mercredi : 14:00-17:00,We 14:00-17:00,,,,,,,
Graines de Pays/Maison de retraite Sarlovèze,,,Association,,,,21 rue de la Justice 60200 Compiègne,21,Rue de la Justice,60200,60159,Compiègne,Oise,Hauts-de-France,49.409426,2.822209,,Non,0623460364,,grainesdepays@outlook.fr,,,Lundi : 14:00-16:30,Mo 14:00-16:30,,,,,,,
Graines de Pays/RPA La tenure,,,Association,,,,21 rue de la tenure 60260 Lamorlaye,,Rue de la Tenure,60260,60346,Lamorlaye,Oise,Hauts-de-France,49.154675,2.439285,,Non,0623460364,,grainesdepays@outlook.fr,,,Mardi : 14:00-17:00,Tu 14:00-17:00,,,,,,,
Graines de Pays/Centre Social Rural Froissy-Crèvecoeur,,,Association,,,,Route de Crèvecoeur 60480 Froissy,,Rue de Crèvecoeur,60480,60265,Froissy,Oise,Hauts-de-France,49.567441,2.22175,,Non,0623460364,,grainesdepays@outlook.fr,,,Jeudi : 9:30-11:30 et 14:00-16:00,"Th 09:30-11:30,14:00-16:00",,,,,,,
Graines de Pays/RPA Age d'or,,,Association,,,,1 rue de la Paix 60700 Pont Sainte Maxence,1,Rue de la Paix,60700,60509,Pont-Sainte-Maxence,Oise,Hauts-de-France,49.307767,2.602969,,Non,0623460364,,grainesdepays@outlook.fr,,,Lundi : 14:00-16:30,Mo 14:00-16:30,,,,,,,
Graines de Pays/RPA,,,Association,,,,7 rue des jardins 60250 Mouy,7,Rue des Jardins,60250,60439,Mouy,Oise,Hauts-de-France,49.317918,2.322685,,Non,0623460364,,grainesdepays@outlook.fr,,,Lundi : 14:00-17:00,Mo 14:00-17:00,,,,,,,
Centre Socioculturel Les Portes du Valois,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,60950 Ver sur Launette,,Ver-sur-Launette,60950,60666,Ver-sur-Launette,Oise,Hauts-de-France,49.108152,2.661822,,Non,0344883790,,csrnanteuil@wanadoo.fr,http://www.csr-nanteuil.sitew.com/#Actualites.D,,1er mardi du mois : 09:30-11:00,,Tout public,,,,,,
Centre Socioculturel Les Portes du Valois,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,60300 Baron,,Baron,60300,60047,Baron,Oise,Hauts-de-France,49.179765,2.733728,,Non,0344883790,,accueil@cspv.fr,http://www.cspv.fr,,2e mardi du mois : 09:00-11:00,,Tout public,,,,,,
Centre Socioculturel Les Portes du Valois,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,60440 Péroy-les-Gombries,,Péroy-les-Gombries,60440,60489,Péroy-les-Gombries,Oise,Hauts-de-France,49.165904,2.842816,,Non,0344883790,,csrnanteuil@wanadoo.fr,http://www.csr-nanteuil.sitew.com/#Actualites.D,,3e mardi du mois : 09:00-11:00,,Tout public,,,,,,
Centre Social et Culturel de Lassigny,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,12 rue Saint-Crépin 60310 Lassigny,12,Rue de Saint Crepin,60310,60350,Lassigny,Oise,Hauts-de-France,49.587423,2.841698,,Non,0344435160,,,http://lassigny-centre-social.over-blog.com/,,Du lundi au vendredi : 09:30-12:30 et 14:00-18:00,"Mo-Fr 09:30-12:30,14:00-18:00",,,,,,,
Point Relais CAF - MJC Centre Social Crépy-en-Valois,,,"Commune (Ville, CCAS, Centre Culturel...)",,Groupement d'intérêt public (GIP),,11 rue Claude Debussy 60800 Crépy-en-Valois,11,Rue Claude Debussy,60800,60176,Crépy-en-Valois,Oise,Hauts-de-France,49.2258,2.885383,,Non,0344876462,,mjc-le-onze@9business.fr,http://www.mjc-crepyenvalois.com/mjc-social,,Mardi et mercredi : 09-12:30 et 13:30-19:00,"Tu, We 09:00-12:30,13:30-19:00",Tout public,,,,,,
Point Relais CAF - Espace Valois Multien,,,"Organisme de sécurité sociale (CAF, CPAM, CARSAT, MSA...)",,Groupement d'intérêt public (GIP),,1 rue de la Fraternité 60620 Betz,1,Rue de la Fraternite,60620,60069,Betz,Oise,Hauts-de-France,49.159855,2.95234,,Non,0344874459,,csrbetz@wanadoo.fr,http://csr-betz.fr/,,Lundi : 13:30-17:00 / Mardi et jeudi : 08:30-11:30 et 13:30-17:00 / Mercredi : 08:30-11:30 / Vendredi : 08:30-11:30 et 13:30-16 :00 / 2e et 4e samedi du mois : 10:00-12:00,,Tout public,,,,,,
Point Relais CAF - Centre Social Rural de Marseille-en-Beauvaisis,,,"Commune (Ville, CCAS, Centre Culturel...)",,Groupement d'intérêt public (GIP),,Rue Ferdinand Buisson 60690 Marseille-en-Beauvaisis,,Rue Ferdinand Buisson,60690,60387,Marseille-en-Beauvaisis,Oise,Hauts-de-France,49.57627,1.95515,,Non,0344462622,,socrural@wanadoo.fr,,,Mardi : 13:30-17:30 /Jeudi : 08:30-12:30,,Tout public,,,,,,
Association PEP'80,,,Association,,,,256 rue Saint-Honoré 80888 Amiens,256,Rue Saint-honoré,80000,80021,Amiens,Somme,Hauts-de-France,49.884491,2.283418,,Non,0322717890,,animation.séniors@pep80.fr,http://www.pep80.fr/activite-animation/actions-prevention-séniors/,,"Les stages se déroulent dans diverses communes du territoire de l'ancienne région Picardie, au plus proche des habitants. Contactez l'Association pour obtenir plus de renseignements",,,,,,,,
Association Inter'Ages,,,Association,,,,97 rue Saint-Sauveur 59000 Lille,97,Rue Saint Sauveur,59800,59350,Lille,Nord,Hauts-de-France,50.631072,3.07211,,Non,0689883046,,alain-chantal@cznt.fr,https://www.interageslille.org/,,Horaires variables. Contacter l'Association,,,,,,,,
