nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
Association Départementale Les Amis des Voyageurs de la Gironde,,"L’antenne locale de l’ADAV33 à Libourne s'adresse aux Gens du Voyage de l’arrondissement de la Sous-préfecture de Libourne, aux travailleurs  saisonniers  européens et aux personnes vivant en camping-car (essentiellement pour la domiciliation).
Elle mène des actions territorialisées sur divers thématiques : domiciliation & accès aux droits – scolarisation –habitat – insertions par l’économique – citoyenneté afin de favoriser l’accès au droit commun et le compléter le cas échéant",Association,,,,179 avenue Georges Pompidou - 33500 LIBOURNE,179,Avenue Georges Pompidou,33500,33243,Libourne,Gironde,Nouvelle-Aquitaine,44.942469,-0.231408,,Non,0557550495,,centresocial.libournais@adav-33.fr,www.adav33.fr,,,,,,,,,,
Association familiale de Talence,,"L'Association Familiale de Talence (loi 1901) a pour but de regrouper les familles afin de les informer, de les renseigner, de les aider à mieux vivre et se détendre au sein des différentes activités. Elle est ouverte à tous, sans distinction.

Adhésion annuelle : 6€ par famille inscrite aux activités + participation suivant l'activité souhaitée",Association,,,,Espace Mozart Avenue de la Vieille Tour 33400 Talence,,,,,,,,,,,Non,0556376990,,assofamilialetalence@gmail.com,assofamilialetalence@free.fr,,,,,,,,,Acquisition de compétences numériques,
Association  Le Roseau,,L ’association s’appuie sur deux équipements : un centre social et un espace de vie sociale. Leurs actions privilégient l’implication des habitants et le développement des liens sociaux.,Association,,,,14 rue de la Verrerie - 33380 BIGANOS,14,Rue de la Verrerie,33380,33051,Biganos,Gironde,Nouvelle-Aquitaine,44.637339,-0.977902,,Non,0557175457,,accueil@le-roseau.fr,https://le-roseau.fr/,,,,,,,,,,
Association Le Temps Libre,,Ateliers créatifs et ludiques. Sorties culturelles et sportives. Evénements divers.,Association,,,,8 avenue Pierre Semard - 33920 ST YZAN DE SOUDIAC,8,Avenue Pierre Semard,33920,33492,Saint-Yzan-de-Soudiac,Gironde,Nouvelle-Aquitaine,45.141145,-0.392932,,Non,0557584484,,assotemps.libre@gmail.com,@,,,,,,,,,,
Association MIX-CITE Centre social et culturel de Talence,,"Lieu de proximité convivial ouvert à tous. Bénévoles et professionnels développent ensemble  des projets et des actions solidaires, intergénérationnelles, de l’animation de la vie locale et du lien social (manifestations de quartier, Café des habitants…).
Diverses activités : Espace informatique de proximité La Souris, accès aux droits, cours d’alphabétisation et de Français Langue Etrangère, accompagnement à la scolarité du CP à la 3ème, animations enfants (mercredi +vacances scolaires), conversation espagnol et anglais, gym, taï-chi, cuisine…",Association,,,,"221, avenue de Thouars 33400 Talence",221,Avenue de Thouars,33400,33522,Talence,Gironde,Nouvelle-Aquitaine,44.792153,-0.591619,,Non,0556040449,,cstalence@wanadoo.fr,https://www.facebook.com/Mix-Cite-Centre-Social-et-Culturel-de-Talence-898256397009252/,,,,,,,,,,
"Association Multimicro, club de Libourne",,"Animés par des bénévoles , l'association a pour but le partage de connaissances informatiques pour rendre le numérique accessible à tous, public non initié ou mal initié, de tout âge, avec peu de moyens financiers, Local accessible aux personnes à mobilité réduite
Débutants, initiés passionnés échangent par l'intermédiaire de stages structurés, ou ateliers du multimédia  en particulier utilisation du smartphone et des applications utiles,
Séances réservées aux débutants et séances libres  avec accompagnateurs ,
Aide aux démarches administratives obligatoires, déclaration des impôts en ligne, carte d'identité, caisse de retraites, Sécurité sociale Cv, etc...
Accueil  bienveillant des personnes handicapées psychiques.
Nos équipements permettent l'accueil des personnes handicapées,  avec fauteuil roulant .toilettes. Parking gratuit",Association,,,,Chemin du Verdet Résidence Vieux Tilleul Batiment C 33500 Libourne,,Cite du Vieux Tilleul,33500,33243,Libourne,Gironde,Nouvelle-Aquitaine,44.902992,-0.211491,,Non,0557518036,,multimicro.lib@gmail.com,http://multimicro.typepad.com,,,,,,,,,,
Association pour l’Initiation des Adultes à l’Informatique,,"L’association organise des activités d'information, d'initiation et de formation afin que le plus grand nombre de personnes comprennent et maîtrisent au mieux les technologies de l’informatique et de la communication.",Association,,,,2 lieu-dit Morion - 33420 TIZAC DE CURTON,2,Lieu Dit Morion,33420,33531,Tizac-de-Curton,Gironde,Nouvelle-Aquitaine,44.820273,-0.251191,,Non,0619173543,,asso.aiai@orange.fr,http://aiai-informatique.jimdo.com,,,,,,,,,,
Atelier Graphite,,"Ecrivains publics, juristes, médiateurs numériques
Pour les personnes orientées par les partenaires référencés",Association,,,,157 Cours Balguerie Stuttenberg - 33300 BORDEAUX,157,Cours Balguerie Stuttenberg,33300,33063,Bordeaux,Gironde,Nouvelle-Aquitaine,44.860884,-0.563374,,Non,0556698232,,contact@atelier-graphite.fr,http://www.atelier-graphite.fr,,,,,,,,,,
Bibliothèque de Bacalan,,,Administration / Collectivité territoriale,,,,196 rue Achard - 33000 BORDEAUX,196,Rue Achard,33300,33063,Bordeaux,Gironde,Nouvelle-Aquitaine,44.873134,-0.546282,,Non,0556508702,,dgac.lectpub@mairie-bordeaux.fr,http://www.bordeaux.fr/o741/bibliotheque-bacalan,,,,,,,,,,
Bibliothèque de Cadaujac,,,Administration / Collectivité territoriale,,,,45 avenue du Général de Gaulle - 33140 CADAUJAC,45,Avenue du General de Gaulle,33140,33080,Cadaujac,Gironde,Nouvelle-Aquitaine,44.755265,-0.530292,,Non,0556235761,,bibliotheque@mairie-cadaujac.fr,,,,,,,,,,Accès à un équipement informatique,
Bibliothèque  de Le Pian Médoc,,,Administration / Collectivité territoriale,,,,260 rue Pasteur - 33290 LE PIAN MEDOC,260,Rue Pasteur,33290,33322,Le Pian-Médoc,Gironde,Nouvelle-Aquitaine,44.955005,-0.67022,,Non,0556351774,,bibliotheque@mairie-pianmedoc.fr,http://lepian.opac3d.fr,,,,,,,,,Accès à un équipement informatique,
Bibliothèque de l’Espace Gérard Denoël Lapouyade,,"L'espace communal Gérard Denoël est un lieu de rencontre qui regroupe plusieurs services : une bibliothèque pourvue d’un pôle internet, un Espace Intergénérationnel avec une salle de jeux, une Agence Postale Communale et un hall d’exposition.",Administration / Collectivité territoriale,,,,25 ter avenue de Verdun 33620 LAPOUYADE,,Avenue de Verdun,33620,33230,Lapouyade,Gironde,Nouvelle-Aquitaine,45.080422,-0.284633,,Non,0557494289,,bm.lapouyade@wanadoo.fr,lapouyade.jimdo.com,,,,,,,,,Accès à un équipement informatique,
Bibliothèque de l'IUT de Bordeaux 1,,,Administration / Collectivité territoriale,,,,15 Rue Naudet Bâtiment administratif - 33170 GRADIGNAN,,Rue Naudet,33170,33192,Gradignan,Gironde,Nouvelle-Aquitaine,44.787055,-0.610065,,Non,0556847969,,bibliotheque@iut.u-bordeaux.fr,,,,,,,,,,,
Bibliothèque de Mazeres,,Bibliothèque intercommunale de Mazères : sections adultes et jeunes,Administration / Collectivité territoriale,,,,rue de la République - 33210 MAZERES,,Rue de la Republique,09270,09185,Mazères,Ariège,Occitanie,43.250249,1.681085,,Non,0556628423,,bibli.mazeres@cdcsudgironde.fr,http://www.cdcsudgironde.fr/index.php/culture-et-sport/bibliotheques,,,,,,,,,Accès à un équipement informatique,
Bibliothèque des Capucins,,,Administration / Collectivité territoriale,,,,10-12 place des Capucins - 33000 BORDEAUX,12,Place des Capucins,33800,33063,Bordeaux,Gironde,Nouvelle-Aquitaine,44.830777,-0.566897,,Non,0556911879,,dgac.lectpub@mairie-bordeaux.fr,http://www.bordeaux.fr/o521/bibliotheque-capucins-saint-michel,,,,,,,,,,
Bibliothèque du Grand Parc,,,Administration / Collectivité territoriale,,,,34 rue Pierre Trébod - 33000 BORDEAUX,,Rue Pierre Trebod,33300,33063,Bordeaux,Gironde,Nouvelle-Aquitaine,44.856429,-0.583432,,Non,0556502835,,dgac.lectpub@mairie-bordeaux.fr,http://www.bordeaux.fr/o743/bibliotheque-du-grand-parc,,,,,,,,,,
Bibliothèque du Haillan,,"Située en centre ville, la bibliothèque bénéficie de larges plages d'ouverture pour vous proposer une offre actuelle de presse, cinéma, lecture et musique en accès libre et gratuit. Pour une démarche en ligne, une recherche, jouer ou rédiger un document, 6 postes informatiques sous environnement windows équipés de logiciels bureautiques sont à votre disposition, ainsi qu'une imprimante multifonctions (impressions, photocopies, scan).
Pour jouer, réservez une tablette ou l'une de nos consoles de jeux !
Pour tout public, inscription gratuite aux heures d'ouverture du service, autorisation parentale requise pour les mineurs.",Administration / Collectivité territoriale,,,,30 rue de Los Heros - 33185 LE HAILLAN,30,Rue de los Heros,33185,33200,Le Haillan,Gironde,Nouvelle-Aquitaine,44.8739,-0.675935,,Non,0557931131,,s.benchamoul@ville-lehaillan.fr,http://bibliotheque.ville-lehaillan.fr/,,,,,,,,,,
Bibliothèque FARGUES ST HILAIRE,,,Administration / Collectivité territoriale,,,,61 avenue de l'Entre-Deux-Mers - 33370 FARGUES ST HILAIRE,61,Avenue de l'Entre 2 Mers,33370,33165,Fargues-Saint-Hilaire,Gironde,Nouvelle-Aquitaine,44.823903,-0.445763,,Non,0556685376,,bibli-fargues-st-hilaire@wanadoo.fr,https://www.fargues-saint-hilaire.fr/culture/services-culturels/mediatheque,,,,,,,,,Accès à un équipement informatique,
Bibliothèque intercommunale LANGON,,"La bibliothèque intercommunale de Langon fait partie du réseau de lecture publique de la Communauté de Communes du Sud Gironde.
Le réseau est composé d'une bibliothèque centrale : Langon et de 6 bibliothèques de proximité : Castets en Dorthe, Fargues de Langon, Mazères, Roaillan, Saint Pierre de Mons et Toulenne.",Administration / Collectivité territoriale,,,,20-22 cours du Maréchal de Lattre de Tassigny - 33210 LANGON,22,Cours Mal de Lattre de Tassigny,33210,33227,Langon,Gironde,Nouvelle-Aquitaine,44.551996,-0.24532,,Non,0556623339,,bibli.langon@cdcsudgironde.fr,http://www.bibliotheques-paysdelangon.net/,,,,,,,,,Accompagnement aux démarches administratives en ligne,
Bibliothèque intercommunale TOULENNE,,Bibliothèque intercommunale TOULENNE : sections adulte et jeunesse,Administration / Collectivité territoriale,,,,30 rue de Vincennes - 33210 TOULENNE,30,Rue de Vincennes,33210,33533,Toulenne,Gironde,Nouvelle-Aquitaine,44.557649,-0.268819,,Non,0556635670,,bibli.toulenne@cdcsudgironde.fr,http://www.bibliotheques-paysdelangon.net/,,,,,,,,,Accès à un équipement informatique,
Bibliothèque Jardin Public,,,Administration / Collectivité territoriale,,,,Terrasse du Jardin Public - 33000 BORDEAUX,,Rue du Jardin Public,33000,33063,Bordeaux,Gironde,Nouvelle-Aquitaine,44.850314,-0.576895,,Non,0556813891,,dgac.lectpub@mairie-bordeaux.fr,http://www.bordeaux.fr/o421/bibliotheque-du-jardin-public,,,,,,,,,,
Bibliothèque La Teste de Buch,,"Bibliothèque généraliste, qui dispose de collections adulte et jeunesse régulièrement actualisées.
Lieu de culture ouvert sur l’information, la connaissance et les loisirs, la Biblio propose également un agenda d’activités culturelles mensuelles.",Administration / Collectivité territoriale,,,,Place Jean Hameau Hôtel Lalanne - 33260 LA TESTE DE BUCH,,Rue Edouard Lalanne,33260,33529,La Teste-de-Buch,Gironde,Nouvelle-Aquitaine,44.628544,-1.146137,,Non,0556546563,,bibliotheque@latestedebuch.fr,http://www.bibliotheque-latestedebuch.fr/,,,,,,,,,,
Bibliothèque « Livres et Vous » Saint Ciers d’Abzac,,"La bibliothèque assure le prêt de livres gratuitement et organise des animations régulières chaque mois (tout public et enfants) : lecture de contes, soirée jeux vidéo, Apéro Livres …",Administration / Collectivité territoriale,,,,20 rue François Mauriac  33910 St Ciers d’Abzac,20,Rue Francois Mauriac,33910,33387,Saint-Ciers-d'Abzac,Gironde,Nouvelle-Aquitaine,45.030865,-0.278208,,Non,0557694063,,bibliostciersdabzac@gmail.com,https://bibliostciersdabzac.wordpress.com,,,,,,,,,,
Bibliothèque Mériadeck,,,Administration / Collectivité territoriale,,,,85 cours du Maréchal Juin - 33000 BORDEAUX,85,Cours Maréchal Juin,33000,33063,Bordeaux,Gironde,Nouvelle-Aquitaine,44.835117,-0.586759,,Non,0556103000,,dgac.lectpub@mairie-bordeaux.fr,http://bmbordeaux.cyber-base.org/,,,,,,,,,,
Bibliothèque MONTUSSAN,,,Administration / Collectivité territoriale,,,,23 route Cure Mairie - 33450 MONTUSSAN,23,Route de la Cure,33450,33293,Montussan,Gironde,Nouvelle-Aquitaine,44.883084,-0.426322,,Non,0556728842,,bibliotheque-montussan@wanadoo.fr,http://www.montussan.fr/?page_id=2134,,,,,,,,,Accès à un équipement informatique,
Bibliothèque Municiaple Génissac,,"Gérée par des bénévoles de l’association Familles Rurales de Génissac, la bibliothèque dispose d’environ 3 000 références au sein d’un espace convivial pour lire et échanger sur place, d’un espace dédié aux tous petits et d’un point informatique",Association,,,,92 rue de l’ancienne école 33420 Génissac,92,Rue de l'Ancienne Ecole,33420,33185,Génissac,Gironde,Nouvelle-Aquitaine,44.871719,-0.242925,,Non,0557748499,,Biblio.genissac@gmail.com,http://mabib.fr/genissac,,,,,,,,,,
Bibliothèque Municiaple  ST DENIS DE PILE,,"Espace de découverte, d'information et de recherche composé de plus de 14 000 ouvrages (romans, documentaires, BD, essais, etc), 20 titres de revues pour enfants et adultes, et de livres en gros caractères. Toute l'année : animations, expositions, rencontres d'auteurs et dédicaces, accueil de classes et lectures aux tout-petits, point internet gratuit.",Administration / Collectivité territoriale,,,,Place de Verdun - 33910 ST DENIS DE PILE,,Rue du Lavie,33910,33393,Saint-Denis-de-Pile,Gironde,Nouvelle-Aquitaine,44.965428,-0.173236,,Non,0557551945,,bibliotheque@mairie-saintdenisdepile.fr,http://www.mairie-saintdenisdepile.fr/,,,,,,,,,Accès à un équipement informatique,
Bibliothèque Municipale BAURECH,,,Administration / Collectivité territoriale,,,,Le Bourg Mairie - 33880 BAURECH,,Le Bourg,33880,33033,Baurech,Gironde,Nouvelle-Aquitaine,44.725574,-0.438247,,Non,0556213267,,clubdelecture.baurech@gmail.com,http://www.bibliotheques.cdc-portesentredeuxmers.fr/index.php?option=com_contact&view=contact&id=1%3Abibliotheque-de-baurech&catid=12%3Abibliotheques&Itemid=49,,,,,,,,,Accès à un équipement informatique,
Bibliothèque Municipale BEGLES,,,Administration / Collectivité territoriale,,,,"58, avenue du Maréchal de Lattre de Tassigny - 33130 BEGLES",58,Avenue Maréchal de Lattre de Tassigny,33130,33039,Bègles,Gironde,Nouvelle-Aquitaine,44.80568,-0.54308,,Non,0556495481,,biblio.multimedia@mairie-begles.fr,http://bibliotheque.mairie-begles.fr/,,,,,,,,,,
Bibliothèque municipale CAMBLANES ET MEYNAC,,,Administration / Collectivité territoriale,,,,Chemin des écoliers - 33360 CAMBLANES ET MEYNAC,,Chemin des Menuts,33360,33085,Camblanes-et-Meynac,Gironde,Nouvelle-Aquitaine,44.772009,-0.489998,,Non,0557971690,,mediatheque.de.camblanes@sfr.fr,,,,,,,,,,,
Bibliothèque municipale CARBON BLANC,,,Administration / Collectivité territoriale,,,,17 avenue Vigneau Anglade - 33560 CARBON BLANC,,Avenue André Vignau Anglade,33560,33096,Carbon-Blanc,Gironde,Nouvelle-Aquitaine,44.895164,-0.501687,,Non,0557776886,,mediatheque@carbon-blanc.fr,http://www.mediatheque-carbon-blanc.fr,,,,,,,,,,
Bibliothèque municipale de la Mairie de Nérigean,,"La bibliothèque gérée par une équipe de bénévole de l’association Culture et Passion (C.E.P.) possède un fonds permanent de plus de 2 000 livres en prêt ainsi que des CD et des livres audio pour les grands et les petits, et un espace informatique",Association,,,,25 route de la Souloire 33750 NERIGEAN,25,Route de la Souloire,33750,33303,Nérigean,Gironde,Nouvelle-Aquitaine,44.841563,-0.28909,,Non,0557245270,,bibliothequenerigean@gmail.com,https://nerigean.fr/,,,,,,,,,Accès à un équipement informatique,
Bibliothèque municipale d'Etauliers,,,Administration / Collectivité territoriale,,,,71 Rue Principale - 33820 ETAULIERS,71,Rue Principale,33820,33159,Étauliers,Gironde,Nouvelle-Aquitaine,45.224185,-0.573017,,Non,0557647027,,mairie.etauliers@gmail.com,@,,,,,,,,,Accès à un équipement informatique,
Bibliothèque municipale Johel Coutura,,,Administration / Collectivité territoriale,,,,27 cours de la République - 33390 BLAYE,27,Cours de la République,33390,33058,Blaye,Gironde,Nouvelle-Aquitaine,45.129532,-0.661689,,Non,0557422358,,bibliotheque@blaye.fr,http://www.blaye.fr/culture-et-loisirs/bibliotheque-municipale-j-coutura/,,,,,,,,,Accès à un équipement informatique,
Bibliothèque Municipale  Mairie de Saint Germain du Puch,,"Découvrez au sein de la bibliothèque les coups de coeur de vos bibliothécaires, un accès aux ressources numériques de la bibliothèque départementale de prêt et un atelier informatique",Administration / Collectivité territoriale,,,,5 rue de l'église 33750 SAINT GERMAIN DU PUCH,,Rue de l'Eglise,33750,33413,Saint-Germain-du-Puch,Gironde,Nouvelle-Aquitaine,44.856921,-0.322591,,Non,0557245119,,bibliotheque.saint-germain-du-puch@orange.fr,@,,,,,,,,,,
Bibliothèque municipale Mairie de Saint Médard de Guizières,,La bibliothèque avec espace numérique,Administration / Collectivité territoriale,,,,9 esplanade du 18 juin 33230 ST MEDARD DE GUIZIERES,9,Esplanade du 18 Juin,33230,33447,Saint-Médard-de-Guizières,Gironde,Nouvelle-Aquitaine,45.014657,-0.05688,,Non,0687860925,,biblio.33230smdg@gmail.com,www.saintmedarddeqguizieres.fr,,,,,,,,,,
Bibliothèque municipale Roland Barthes,,,Administration / Collectivité territoriale,,,,Rue Voltaire - 33270 FLOIRAC,,Rue Voltaire,33270,33167,Floirac,Gironde,Nouvelle-Aquitaine,44.844483,-0.509406,,Non,0556869928,,mediatheque@ville-floirac33.fr,http://www.ville-floirac33.fr/,,,,,,,,,Accès à un équipement informatique,
Bibliothèque municipale SADIRAC,,"Cours informatique :
mercredi : 9h30 - 12h30 
vend: 16h - 18h30 
samedi : 9h30 - 12h30",Administration / Collectivité territoriale,,,,Place de l'église - 33670 SADIRAC,,Chemin de l'Eglise,33670,33363,Sadirac,Gironde,Nouvelle-Aquitaine,44.78298,-0.411181,,Non,0556306117,,v.chiccoli@sadirac.fr,http://www.sadirac.com/,,,,,,,,,,
Bibliothèque Pablo Neruda Pessac,,"Bibliothèque de quartier située à Saige-Formanoir à Pessac, accueillant enfants et adultes
Accès sur inscription pour les postes informatiques sans devoir s'inscrire à la bibliothèque",Administration / Collectivité territoriale,,,,16 bis allée des Mimosas - 33600 PESSAC,,Allée des Mimosas,33600,33318,Pessac,Gironde,Nouvelle-Aquitaine,44.791676,-0.631629,,Non,0557936720,,biblio.pabloneruda@mairie-pessac.fr,http://mediatheque.mairie-pessac.fr/EXPLOITATION/Default/les-mediatheques.aspx,,,,,,,,,,
Bibliothèque Saint-Palais,,,Administration / Collectivité territoriale,,,,16 le Bourg -33820 SAINT-PALAIS,16,Lieu Dit le Bourg,33820,33456,Saint-Palais,Gironde,Nouvelle-Aquitaine,45.314052,-0.59104,,Non,0557326158,,,,,,,,,,,,Accès à un équipement informatique,
Bibliothèque ST PIERRE DE MONS,,Bibliothèque ST PIERRE DE MONS : sections adulte et jeunesse,Administration / Collectivité territoriale,,,,Le bourg - 33210 ST PIERRE DE MONS,,Le Bourg-sud,33210,33465,Saint-Pierre-de-Mons,Gironde,Nouvelle-Aquitaine,44.549995,-0.225736,,Non,0557986520,,bibli.stpierredemons@cdcsudgironde.fr,http://www.bibliotheques-paysdelangon.net/bibliotheques-paysdelangon.net/index/index/id_profil/82,,,,,,,,,Accès à un équipement informatique,
BIJ espace jeunes BEGLES,,,Administration / Collectivité territoriale,,,,21 rue Calixte Camelle - 33130 BEGLES,,Rue Calixte Camelle,33130,33039,Bègles,Gironde,Nouvelle-Aquitaine,44.807472,-0.548564,,Non,0556490634,,bij@mairie-begles.fr,https://www.mairie-begles.fr/accueil-jeunesse/,,,,,,,,,,
BIJ Gradignan,,,Administration / Collectivité territoriale,,,,8 avenue Jean Larrieu - 33170 GRADIGNAN,,Avenue Jean Larrieu,33170,33192,Gradignan,Gironde,Nouvelle-Aquitaine,44.773527,-0.615785,,Non,0556891246,,bij@ville-gradignan.fr,https://www.gradignan.fr/nos-loisirs/epajg-etablissement-public-pour-l-animation-des-jeunes-a-gradignan/le-bureau-information-jeunesse-621.html,,,,,,,,,,
BIJ - Médiathèque de BASSENS,,,Administration / Collectivité territoriale,,,,Rue du 8 mai 1945 - 33530 BASSENS,,Rue du 8 Mai 1945,33530,33032,Bassens,Gironde,Nouvelle-Aquitaine,44.899526,-0.5164,,Non,0557808178,,mediatheque@ville-bassens.fr,http://www.mediaculture.ville-bassens.fr,,,,,,,,,,
BIJ Pessac,,,Administration / Collectivité territoriale,,,,2ter avenue Eugène et Marc DULOUT 33600 PESSAC - 33600 PESSAC,,Avenue Eugène et Marc Dulout,33600,33318,Pessac,Gironde,Nouvelle-Aquitaine,44.805067,-0.631076,,Non,0557936780,,bij@mairie-pessac.fr,http://www.pessac.fr/infos-jobs-projets.html,,,,,,,,,,
