nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
EPN - Médiathèque André Malraux,Médiathèque intercommunale André Malraux,,Espace Public Numérique (EPN),,,,0  place de la République 14100 Lisieux,,Place de la République,14100,14366,Lisieux,Calvados,Normandie,49.143951,0.226496,,Non,0231484100,,mediatheque-lisieux@agglo-lisieux.fr,http://www.mediatheque-lisieux.fr,,,,,,,,,,
Médiathèque du Molay Littry,Médiathèque intercommunale Renée Duval,,Espace Public Numérique (EPN),,,,0  place du Marché 14330 Le Molay-Littry,,Place du Marché,14330,14370,Le Molay-Littry,Calvados,Normandie,49.242213,-0.872843,,Non,0231226198,,epn@isigny-omaha-intercom.fr,,,,,,,,,,,
EPN - Médiathèque la Fabrique - Livarot,Médiathèque la Fabrique - Agglo Lisieux-Normandie,,Espace Public Numérique (EPN),,,,20  rue Georges Leroy 14140 Livarot Pays-d'Auge,20,Rue Georges Leroy,14140,14371,Livarot-Pays-d'Auge,Calvados,Normandie,49.008242,0.150506,,Non,0231618818,,mediatheque-livarot@agglo-lisieux.fr,https://www.mediatheque-livarot.fr,,,,,,,,,,
EPN - Centre socio-culturel de Mondeville,Centre socio-culturel de Mondeville,,Espace Public Numérique (EPN),,,,0  rue du 19 mars 1962 14120 Mondeville,,Rue du 19 Mars 1962,14120,14437,Mondeville,Calvados,Normandie,49.166408,-0.325051,,Non,0231842072,,csc@mondeville.fr,http://www.mondeville.fr/vivre_a_mondeville/solidarite2/centre_social_caf.html,,,,,,,,,,
EPN - Espace Culturel,Le Foyer - Espace Culturel,,Espace Public Numérique (EPN),,,,0  rue Jean Monnet 14590 Moyaux,,Rue Jean Monnet,14590,14460,Moyaux,Calvados,Normandie,49.195279,0.355877,,Non,0231636101,,epn@moyaux.fr,http://www.moyaux.fr/Informatique_multimedia_moyaux.htm,,,,,,,,,,
EPN - Ouistreham,Centre Socio-culturel,,Espace Public Numérique (EPN),,,,11  rue des Arts 14150 Ouistreham,11,Rue des Arts,14150,14488,Ouistreham,Calvados,Normandie,49.276318,-0.262605,,Non,0231255160,,mediationnumerique@ville-ouistreham.fr,https://fr-fr.facebook.com/centresocioculturelouistreham/,,,,,,,,,,
EPN de Pont l'Evêque,,,Espace Public Numérique (EPN),,,,18  rue Thouret 14130 Pont-l'Évêque,18,Rue Thouret,14130,14514,Pont-l'Évêque,Calvados,Normandie,49.287553,0.18688,,Non,0231649449,,epn@pontleveque.fr,http://www.pontleveque.fr/culture-sports-loisirs/espace-public-numerique/,,,,,,,,,,
EPN - Cingal Suisse Normande,Maison des Services,,Espace Public Numérique (EPN),,,,4  rue Docteur Gourdin 14220 Le Hom,4,Rue Docteur Gourdin,14220,14689,Le Hom,Calvados,Normandie,48.986703,-0.472436,,Non,0231798726,,epn@cingal-suissenormande.fr,https://www.suisse-normande.com/nos-services/espace-public-numerique/,,,,,,,,,,
EPN - Centre socio-culturel CAF de Vire (mobile),EPN - Centre socio-culturel CAF de Vire (mobile),,Espace Public Numérique (EPN),,,,0  rue Anne Morgan 14500 Vire Normandie,,Rue Anne Morgan,14500,14762,Vire Normandie,Calvados,Normandie,48.842033,-0.887068,,Non,0231680412,,,https://www.caf.fr/allocataires/caf-du-calvados/points-d-accueil/centre-socio-culturel-vire,,,,,,,,,,
EPN - Vire Normandie,Médiathèque de Vire,,Espace Public Numérique (EPN),,,,16  rue Chênedollé 14500 Vire Normandie,16,Rue Chenedolle,14500,14762,Vire Normandie,Calvados,Normandie,48.839007,-0.891283,,Non,0231664974,,epn@virenormandie.fr,http://www.virenormandie.fr/vivre-au-quotidien/informations-pratiques/espace-public-numerique/,,,,,,,,,,
Antenne EPN Charleval - Mission Locale,Mission Locale Louviers-Val de Reuil-Andelle,,Espace Public Numérique (EPN),,,,0  rue Martin Liesse 27380 Charleval,,Grande Rue,27380,27151,Charleval,Eure,Normandie,49.368576,1.378423,,Non,0232499009,,mission.locale@mlv2al.fr,http://www.mlv2al.fr/,,,,,,,,,,
EPN - Espace Mailiso,"Espace Mailiso, la Maison du Lien Social",,Espace Public Numérique (EPN),,,,4  rue Sainte Foy 27190 Conches-en-Ouche,4,Rue Sainte Foy,27190,27165,Conches-en-Ouche,Eure,Normandie,48.962511,0.941682,,Non,0232302315,,contact@espacemailiso.net,http://www.espacemailiso.net,,,,,,,,,,
EPN - Labo-numérique,Ludo-Médiathèque communautaire,,Espace Public Numérique (EPN),,,,3  rue Maison de Vatimesnil 27150 Étrépagny,3,Rue Maison de Vatimesnil,27150,27226,Étrépagny,Eure,Normandie,49.303043,1.612655,,Non,0232279154,,mediatheque@ccvexin-normand.fr,http://mediatheques.cdc-vexin-normand.fr/,,,,,,,,,,
Bureau Information jeunesse d'Evreux,BIJ Evreux,,Espace Public Numérique (EPN),,,,1  rue Saint-Thomas 27000 Évreux,1,Rue Saint Thomas,27000,27229,Évreux,Eure,Normandie,49.026639,1.145614,,Non,0232319817,,bij@evreux.fr,http://www.evreux.fr/pages/grandira-evreux/jeunesse/bureau-information-jeunesse-644,,,,,,,,,,
EPN - Espace Jeunes / PIJ,Espace Jeunes,,Espace Public Numérique (EPN),,,,9  rue Victoria M'Xengé 27000 Évreux,9,Rue Victoria Mxenge,27000,27229,Évreux,Eure,Normandie,49.010003,1.158931,,Non,0232289629,,espacejeunes@evreux.fr,http://www.evreux.fr,,,,,,,,,,
Antenne EPN Louviers - Mission Locale,Mission Locale Louviers-Val de Reuil-Andelle,,Espace Public Numérique (EPN),,,,5  rue Saint-Louis 27400 Louviers,5,Rue Saint - Louis,27400,27375,Louviers,Eure,Normandie,49.214617,1.16799,,Non,0232250672,,mission.locale@mlv2al.fr,http://www.mlv2al.fr/,,,,,,,,,,
EPN du Val de Reuil,Mission locale Louviers Val de Reuil Andelle,,Espace Public Numérique (EPN),,,,4  rue Septentrion 27100 Val-de-Reuil,4,Rue Septentrion,27100,27701,Val-de-Reuil,Eure,Normandie,49.271346,1.209298,,Non,0232597680,,mission.locale@mlv2al.fr,http://www.mlv2al.fr,,,,,,,,,,
EPN de la Médiathèque d'Agneaux,Médiathèque d'Agneaux,,Espace Public Numérique (EPN),,,,0  place de Gouville 50180 Agneaux,,Place Pierre de Gouville,50180,50002,Agneaux,Manche,Normandie,49.116105,-1.1132,,Non,0233773100,,espacemultimedia@saint-lo-agglo.fr,http://www.saint-lo-agglo.fr/espace-public-numerique,,,,,,,,,,
EPN - Centre social l'esc'halles,Centre social l'esc'halles,,Espace Public Numérique (EPN),,,,24  place du Marché 50300 Avranches,24,Place du Marche,50300,50025,Avranches,Manche,Normandie,48.688179,-1.358623,,Non,0233793940,,epn.avranches@msm-normandie.fr,http://www.msm-normandie.fr/fr/culture/espaces-publics-numerique/489-espace-public-numerique-d-avranches,,,,,,,,,,
EPN - Barenton,,,Espace Public Numérique (EPN),,,,46  rue du Presbytère 50720 Barenton,,Rue du Presbytere,50720,50029,Barenton,Manche,Normandie,48.599582,-0.831656,,Non,0233918249,,arnaud.geffroy@msm-normandie.fr,https://www.sites.google.com/site/epncdcdelaselune/,,,,,,,,,,
EPN - Barneville Carteret,,,Espace Public Numérique (EPN),,,,4  rue Gilbert Marot 50270 Barneville-Carteret,4,Rue Gilbert Marot,50270,50031,Barneville-Carteret,Manche,Normandie,49.379586,-1.789035,,Non,0233533562,,xavier.evenard@lecotentin.fr,,,,,,,,,,,
EPN - La Barre de Sémilly,Ecole de La Barre de Semilly,,Espace Public Numérique (EPN),,,,8  rue Hippolyte Gancel 50810 La Barre-de-Semilly,8,Rue Hippolyte Gancel,50810,50032,La Barre-de-Semilly,Manche,Normandie,49.110327,-1.033574,,Non,0233574813,,espacemultimedia@saint-lo-agglo.fr,http://www.saint-lo-agglo.fr/espace-public-numerique,,,,,,,,,,
EPN - Centre multimédia de la Hague,,,Espace Public Numérique (EPN),,,,1 bis place de la Mairie 50440 La Hague,1 bis,Place de la Mairie,50440,50041,La Hague,Manche,Normandie,49.662967,-1.837352,,Non,0233875810,,centremultimediabeaumont@gmail.com,http://cyberbase.lahague.com/,,,,,,,,,,
EPN - La Salle Numérique,,,Espace Public Numérique (EPN),,,,7  rue des Juifs 50210 Cerisy-la-Salle,7,Rue des Juifs,50210,50111,Cerisy-la-Salle,Manche,Normandie,49.02563,-1.285013,,Non,0233766330,,jb.toumichan@gmail.com,https://www.centredanimationlesunelles.com/services/espace-public-num%C3%A9rique/,,,,,,,,,,
EPN - Bibliothèque Boris Vian,Bibliothèque Boris Vian,,Espace Public Numérique (EPN),,,,370  rue des Cols Verts 50100 Cherbourg-en-Cotentin,,Allee des Cols Verts,50110,50129,Cherbourg-en-Cotentin,Manche,Normandie,49.66367,-1.684147,,Non,0233880462,,bibliotheque.50110@cherbourg.fr,https://www.cherbourg.fr/infos-services/culture-et-loisirs/les-espaces-publics-numeriques-de-cherbourg-en-cotentin/l-espace-public-numerique-de-tourlaville/horaires-415.html,,,,,,,,,,
EPN - Le Village Numérique,Le Village Numérique,,Espace Public Numérique (EPN),,,,8  rue Victor Hugo 50130 Cherbourg-en-Cotentin,8,Residence Victor Hugo,50130,50129,Cherbourg-en-Cotentin,Manche,Normandie,49.625035,-1.647486,,Non,0233440293,,levillagenumerique@cherbourg.fr,https://www.cherbourg.fr/infos-services/culture-et-loisirs/les-espaces-publics-numeriques-de-cherbourg-en-cotentin/les-espaces-publics-numeriques-de-cherbourg-octeville/village-numerique/presentation-404.html,,,,,,,,,,
EPN - MJC La Brêche,Maison des Jeunes et de la Culture La Brèche,,Espace Public Numérique (EPN),,,,0  rue du Neufbourg 50100 Cherbourg-en-Cotentin,,Rue du Neufbourg,50100,50129,Cherbourg-en-Cotentin,Manche,Normandie,49.632657,-1.604536,,Non,0233448604,,centre@mjc-cherbourg.fr,,,,,,,,,,,
EPN - Maison Flora Tristan,Maison Flora Tristan,,Espace Public Numérique (EPN),,,,33  rue de Bougainville 50130 Cherbourg-en-Cotentin,33,Rue de Bougainville,50130,50129,Cherbourg-en-Cotentin,Manche,Normandie,49.639877,-1.641832,,Non,0233945859,,william.bouton@ville-cherbourg.fr,,,,,,,,,,,
EPN - Maison Françoise Giroud,Maison Françoise Giroud,,Espace Public Numérique (EPN),,,,1  rue du Neufbourg 50100 Cherbourg-en-Cotentin,1,Rue du Neufbourg,50100,50129,Cherbourg-en-Cotentin,Manche,Normandie,49.632657,-1.604536,,Non,0233445444,,maison.francoise-giroud@ville-cherbourg.fr,,,,,,,,,,,
EPN - Maison Olympe de Gouges,Maison Olympe de Gouges,,Espace Public Numérique (EPN),,,,0  rue de l'Île de France 50130 Cherbourg-en-Cotentin,,Rue de l'Ile de France,50130,50129,Cherbourg-en-Cotentin,Manche,Normandie,49.6274,-1.632804,,Non,0233018990,,emmanuel.hollande@cherbourg.fr,http://www.ville-cherbourg.fr/themes/solidarites/espaces-solidaires/maison-olympe-de-gouges/,,,,,,,,,,
EPN - Maison pour tous Léo-Lagrange,Maison pour tous Léo-Lagrange,,Espace Public Numérique (EPN),,,,0  square du Nivernais 50130 Cherbourg-en-Cotentin,,Square du Nivernais,50130,50129,Cherbourg-en-Cotentin,Manche,Normandie,49.625684,-1.628907,,Non,0233433163,,pbinet.mptll@gmail.com,,,,,,,,,,,
EPN - MEF de Cherbourg-Octeville,MEF de Cherbourg-Octeville,,Espace Public Numérique (EPN),,,,1  rue d'Anjou 50130 Cherbourg-en-Cotentin,1,Rue d'Anjou,50130,50129,Cherbourg-en-Cotentin,Manche,Normandie,49.627183,-1.635536,,Non,0233016464,,mif@mef-cotentin.com,http://www.mef-cotentin.com,,,,,,,,,,
EPN - Passage du Numérique,Centre Les Unelles,,Espace Public Numérique (EPN),,,,11  rue Saint-Maur 50205 Coutances,11,Rue Saint-maur,50200,50147,Coutances,Manche,Normandie,49.049494,-1.44625,,Non,0233767850,,lesunelles@wanadoo.fr,http://www.lesunelles.com,,,,,,,,,,
EPN - Musique Expérience,Pôle Culturel,,Espace Public Numérique (EPN),,,,23  rue du Couvent 50220 Ducey-Les Chéris,23,Rue du Couvent,50220,50168,Ducey-Les Chéris,Manche,Normandie,48.617733,-1.28691,,Non,0233481944,,epn.cantonducey@musique-experience.net,http://epncantonducey.over-blog.com,,,,,,,,,,
EPN - La Souris Verte,Maison des services de Gavray,,Espace Public Numérique (EPN),,,,38  rue de la Poterie 50450 Gavray-sur-Sienne,38,Rue de la Poterie,50450,50197,Gavray-sur-Sienne,Manche,Normandie,48.910366,-1.347546,,Non,0261670388,,jb.toumichan@gmail.com,https://www.centredanimationlesunelles.com/services/espace-public-num%C3%A9rique/,,,,,,,,,,
EPN - CyberLande,,,Espace Public Numérique (EPN),,,,35  rue du Littoral 50560 Gouville-sur-Mer,35,Rue du Littoral,50560,50215,Gouville-sur-Mer,Manche,Normandie,49.094556,-1.583155,,Non,0233468467,,cyberlande@gmail.com,https://www.centredanimationlesunelles.com/services/espace-public-numérique/,,,,,,,,,,
L'Animathèque,Centre Social,,Espace Public Numérique (EPN),,,,202  rue Paul Gibon 50400 Granville,202,Rue Paul de Gibon,50400,50218,Granville,Manche,Normandie,48.834524,-1.56584,,Non,0233619898,,animatheque@ville-granville.fr,http://www.ville-granville.fr,,,,,,,,,,
EPN - Centre Social l'Agora,Centre Social l'Agora,,Espace Public Numérique (EPN),,,,361  rue Saint Nicolas 50400 Granville,361,Rue Saint Nicolas,50400,50218,Granville,Manche,Normandie,48.832747,-1.567549,,Non,0233509606,,cs.lagora@ville-granville.fr,https://www.ville-granville.fr/vivre-au-quotidien-demarches-services/solidarite/centre-social-lagora/,,,,,,,,,,
EPN - FJT du Roc,Foyer de Jeunes Travailleurs,,Espace Public Numérique (EPN),,,,12  place d'Armes 50400 Granville,12,Place d'Armes,50400,50218,Granville,Manche,Normandie,48.836848,-1.606345,,Non,0233905280,,fjt.granville@ville-granville.fr,http://www.ville-granville.fr,,,,,,,,,,
EPN - La souris de la plage,,,Espace Public Numérique (EPN),,,,30  avenue de l'Aumesle 50590 Hauteville-sur-Mer,30,Avenue de l'Aumesle,50590,50231,Hauteville-sur-Mer,Manche,Normandie,48.977725,-1.557411,,Non,0233765187,,souris.plage@gmail.com,https://www.centredanimationlesunelles.com/services/espace-public-num%C3%A9rique/,,,,,,,,,,
EPN - La Haye du Puits,Maison intercommunale,,Espace Public Numérique (EPN),,,,20  rue des Aubépines 50250 La Haye,20,Chemin des Aubépines,50250,50236,La Haye,Manche,Normandie,49.293104,-1.541601,,Non,0233076075,,epn@cocm.fr,http://epnlhp.jimdo.com/,,,,,,,,,,
EPN mobile d'Isigny Le Buat,Musique Expérience,,Espace Public Numérique (EPN),,,,2  place de la Mairie 50540 Isigny-le-Buat,2,Place de la Mairie,50540,50256,Isigny-le-Buat,Manche,Normandie,48.618939,-1.172393,,Non,0233481944,,svenlaurent@musique-experience.net,http://www.musique-experience.net,,,,,,,,,,
EPN - Maison de Pays de Lessay,Maison de Pays de Lessay,,Espace Public Numérique (EPN),,,,11  place Saint-Cloud 50430 Lessay,11,Place Saint Cloud,50430,50267,Lessay,Manche,Normandie,49.218827,-1.533783,,Non,0233468469,,direction.mdp@canton-lessay.com,,,,,,,,,,,
